Format Version,1.23,Take Name,ar_s8_t0,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-07-28 04.12.13.991 PM,Total Frames in Take,4660,Total Exported Frames,4660,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
566,5.660000,0.103954,0.165348,0.112816,0.041609,0.163136,0.113531,0.105936,0.225737,0.113999,0.042603,0.226218,0.114138
567,5.670000,0.103947,0.165377,0.112842,0.041588,0.163144,0.113529,0.105935,0.225747,0.114004,0.042601,0.226220,0.114144
568,5.680000,0.103949,0.165364,0.112840,0.041577,0.163178,0.113551,0.105935,0.225741,0.114006,0.042611,0.226227,0.114152
569,5.690000,0.103953,0.165377,0.112866,0.041583,0.163167,0.113555,0.105936,0.225738,0.114008,0.042612,0.226248,0.114150
570,5.700000,0.103951,0.165400,0.112864,0.041591,0.163154,0.113551,0.105960,0.225779,0.114023,0.042601,0.226237,0.114154
571,5.710000,0.103939,0.165356,0.112828,0.041590,0.163172,0.113547,0.105936,0.225741,0.113999,0.042603,0.226237,0.114128
572,5.720000,0.103944,0.165372,0.112840,0.041611,0.163147,0.113536,0.105933,0.225749,0.113998,0.042605,0.226205,0.114123
573,5.730000,0.103943,0.165374,0.112833,0.041598,0.163134,0.113532,0.105946,0.225713,0.113985,0.042595,0.226234,0.114129
574,5.740000,0.103939,0.165355,0.112826,0.041574,0.163189,0.113535,0.105929,0.225729,0.114006,0.042612,0.226216,0.114142
575,5.750000,0.103935,0.165366,0.112830,0.041595,0.163136,0.113523,0.105956,0.225773,0.114014,0.042599,0.226242,0.114142
576,5.760000,0.103941,0.165385,0.112865,0.041603,0.163128,0.113544,0.105962,0.225763,0.114018,0.042592,0.226232,0.114137
577,5.770000,0.103945,0.165375,0.112836,0.041617,0.163140,0.113532,0.105931,0.225752,0.114004,0.042615,0.226246,0.114123
578,5.780000,0.103937,0.165367,0.112824,0.041576,0.163166,0.113540,0.105921,0.225738,0.114001,0.042577,0.226194,0.114128
579,5.790000,0.103933,0.165369,0.112837,0.041583,0.163159,0.113551,0.105932,0.225752,0.114023,0.042601,0.226226,0.114138
580,5.800000,0.103935,0.165370,0.112844,0.041604,0.163119,0.113537,0.105935,0.225743,0.114019,0.042597,0.226227,0.114131
581,5.810000,0.103940,0.165371,0.112829,0.041602,0.163133,0.113527,0.105934,0.225750,0.114004,0.042615,0.226248,0.114149
582,5.820000,0.103945,0.165378,0.112839,0.041596,0.163133,0.113531,0.105936,0.225742,0.114003,0.042606,0.226251,0.114160
583,5.830000,0.103949,0.165396,0.112854,0.041597,0.163178,0.113555,0.105942,0.225751,0.114000,0.042603,0.226250,0.114137
584,5.840000,0.103943,0.165369,0.112829,0.041600,0.163131,0.113519,0.105943,0.225744,0.114000,0.042611,0.226250,0.114147
585,5.850000,0.103938,0.165353,0.112827,0.041581,0.163179,0.113537,0.105931,0.225734,0.113996,0.042612,0.226237,0.114139
586,5.860000,0.103942,0.165364,0.112841,0.041582,0.163171,0.113545,0.105939,0.225753,0.114006,0.042594,0.226223,0.114132
587,5.870000,0.103950,0.165390,0.112861,0.041597,0.163141,0.113538,0.105937,0.225747,0.114002,0.042602,0.226227,0.114144
588,5.880000,0.103930,0.165358,0.112831,0.041580,0.163172,0.113538,0.105925,0.225733,0.114005,0.042600,0.226219,0.114147
589,5.890000,0.103943,0.165358,0.112840,0.041585,0.163177,0.113547,0.105943,0.225730,0.113993,0.042611,0.226244,0.114147
590,5.900000,0.103941,0.165383,0.112854,0.041598,0.163147,0.113526,0.105931,0.225730,0.114007,0.042603,0.226230,0.114131
591,5.910000,0.103944,0.165358,0.112826,0.041573,0.163178,0.113539,0.105921,0.225733,0.114009,0.042600,0.226219,0.114124
592,5.920000,0.103941,0.165385,0.112859,0.041585,0.163164,0.113554,0.105939,0.225720,0.113983,0.042607,0.226231,0.114140
593,5.930000,0.103942,0.165397,0.112861,0.041597,0.163145,0.113537,0.105937,0.225722,0.113995,0.042588,0.226220,0.114140
594,5.940000,0.103927,0.165380,0.112847,0.041610,0.163147,0.113531,0.105930,0.225744,0.114019,0.042618,0.226235,0.114140
595,5.950000,0.103933,0.165348,0.112826,0.041585,0.163182,0.113548,0.105936,0.225716,0.113991,0.042595,0.226217,0.114125
596,5.960000,0.103947,0.165328,0.112820,0.041579,0.163139,0.113542,0.105937,0.225737,0.114002,0.042596,0.226227,0.114136
597,5.970000,0.103935,0.165373,0.112827,0.041598,0.163129,0.113534,0.105931,0.225735,0.114009,0.042609,0.226218,0.114136
598,5.980000,0.103932,0.165347,0.112833,0.041594,0.163192,0.113543,0.105933,0.225733,0.114002,0.042611,0.226235,0.114142
599,5.990000,0.103941,0.165393,0.112863,0.041589,0.163176,0.113549,0.105944,0.225753,0.114009,0.042604,0.226226,0.114145
600,6.000000,0.103939,0.165356,0.112841,0.041603,0.163108,0.113530,0.105934,0.225739,0.114009,0.042605,0.226237,0.114145
601,6.010000,0.103944,0.165358,0.112832,0.041616,0.163141,0.113525,0.105930,0.225745,0.114006,0.042614,0.226226,0.114149
602,6.020000,0.103939,0.165374,0.112853,0.041617,0.163137,0.113536,0.105956,0.225748,0.114002,0.042600,0.226241,0.114152
603,6.030000,0.103943,0.165364,0.112832,0.041604,0.163140,0.113528,0.105951,0.225775,0.114028,0.042605,0.226239,0.114136
604,6.040000,0.103931,0.165359,0.112829,0.041591,0.163177,0.113544,0.105930,0.225751,0.114002,0.042597,0.226247,0.114148
605,6.050000,0.103947,0.165377,0.112830,0.041578,0.163162,0.113540,0.105942,0.225749,0.114009,0.042599,0.226246,0.114146
606,6.060000,0.103947,0.165367,0.112834,0.041600,0.163126,0.113530,0.105941,0.225747,0.113999,0.042595,0.226246,0.114127
607,6.070000,0.103947,0.165375,0.112827,0.041600,0.163140,0.113538,0.105935,0.225747,0.113998,0.042611,0.226233,0.114133
608,6.080000,0.103948,0.165356,0.112824,0.041574,0.163168,0.113537,0.105943,0.225753,0.114001,0.042607,0.226238,0.114140
609,6.090000,0.103941,0.165358,0.112870,0.041580,0.163175,0.113546,0.105973,0.225771,0.114012,0.042598,0.226234,0.114139
610,6.100000,0.103943,0.165374,0.112863,0.041583,0.163164,0.113544,0.105939,0.225741,0.114008,0.042604,0.226212,0.114135
611,6.110000,0.103941,0.165352,0.112834,0.041583,0.163197,0.113546,0.105929,0.225737,0.113998,0.042607,0.226217,0.114135
612,6.120000,0.103942,0.165367,0.112839,0.041586,0.163165,0.113544,0.105931,0.225733,0.114004,0.042596,0.226229,0.114143
613,6.130000,0.103946,0.165372,0.112845,0.041604,0.163134,0.113530,0.105940,0.225753,0.114007,0.042599,0.226227,0.114138
614,6.140000,0.103945,0.165377,0.112855,0.041599,0.163141,0.113526,0.105936,0.225740,0.113999,0.042621,0.226240,0.114137
615,6.150000,0.103938,0.165352,0.112821,0.041600,0.163133,0.113519,0.105949,0.225768,0.114014,0.042599,0.226225,0.114136
616,6.160000,0.103939,0.165376,0.112833,0.041594,0.163162,0.113544,0.105944,0.225741,0.114006,0.042605,0.226225,0.114136
617,6.170000,0.103946,0.165364,0.112833,0.041588,0.163151,0.113545,0.105941,0.225720,0.113985,0.042606,0.226248,0.114147
618,6.180000,0.103925,0.165317,0.112830,0.041576,0.163161,0.113538,0.105925,0.225727,0.113999,0.042592,0.226205,0.114125
619,6.190000,0.103949,0.165399,0.112870,0.041592,0.163127,0.113535,0.105939,0.225746,0.114006,0.042596,0.226242,0.114124
620,6.200000,0.103939,0.165369,0.112860,0.041578,0.163164,0.113550,0.105932,0.225738,0.114003,0.042585,0.226239,0.114131
621,6.210000,0.103924,0.165310,0.112838,0.041540,0.163260,0.113561,0.105926,0.225731,0.114001,0.042608,0.226245,0.114151
622,6.220000,0.103947,0.165354,0.112825,0.041583,0.163154,0.113540,0.105928,0.225732,0.113998,0.042610,0.226237,0.114135
623,6.230000,0.103943,0.165371,0.112826,0.041598,0.163151,0.113532,0.105933,0.225736,0.113995,0.042608,0.226246,0.114147
624,6.240000,0.103941,0.165326,0.112826,0.041547,0.163226,0.113542,0.105924,0.225718,0.113998,0.042613,0.226241,0.114151
625,6.250000,0.103940,0.165344,0.112817,0.041574,0.163177,0.113541,0.105943,0.225750,0.114021,0.042614,0.226247,0.114136
626,6.260000,0.103941,0.165366,0.112838,0.041600,0.163132,0.113532,0.105954,0.225780,0.114033,0.042600,0.226240,0.114134
627,6.270000,0.103951,0.165386,0.112853,0.041574,0.163175,0.113550,0.105935,0.225734,0.114005,0.042608,0.226248,0.114144
628,6.280000,0.103934,0.165347,0.112831,0.041593,0.163160,0.113547,0.105927,0.225722,0.114002,0.042614,0.226229,0.114142
629,6.290000,0.103927,0.165330,0.112834,0.041594,0.163132,0.113534,0.105934,0.225737,0.113998,0.042612,0.226235,0.114141
630,6.300000,0.103954,0.165369,0.112842,0.041579,0.163161,0.113544,0.105948,0.225733,0.113993,0.042596,0.226242,0.114136
631,6.310000,0.103942,0.165355,0.112830,0.041533,0.163272,0.113556,0.105927,0.225721,0.113999,0.042612,0.226244,0.114140
632,6.320000,0.103951,0.165384,0.112858,0.041579,0.163157,0.113549,0.105951,0.225764,0.114021,0.042615,0.226249,0.114136
633,6.330000,0.103942,0.165370,0.112833,0.041601,0.163133,0.113533,0.105941,0.225735,0.114006,0.042601,0.226204,0.114139
634,6.340000,0.103933,0.165362,0.112821,0.041577,0.163174,0.113531,0.105928,0.225724,0.114006,0.042588,0.226229,0.114124
635,6.350000,0.103947,0.165359,0.112825,0.041580,0.163162,0.113547,0.105949,0.225764,0.114020,0.042613,0.226215,0.114129
636,6.360000,0.103952,0.165391,0.112839,0.041586,0.163169,0.113555,0.105929,0.225729,0.114003,0.042603,0.226226,0.114140
637,6.370000,0.103954,0.165376,0.112843,0.041592,0.163135,0.113543,0.105928,0.225728,0.114005,0.042611,0.226230,0.114148
638,6.380000,0.103944,0.165355,0.112825,0.041592,0.163185,0.113555,0.105924,0.225719,0.113999,0.042618,0.226248,0.114156
639,6.390000,0.103950,0.165392,0.112848,0.041590,0.163137,0.113536,0.105945,0.225752,0.114007,0.042612,0.226226,0.114139
640,6.400000,0.103954,0.165390,0.112853,0.041581,0.163164,0.113552,0.105941,0.225748,0.114013,0.042605,0.226233,0.114129
641,6.410000,0.103941,0.165367,0.112829,0.041566,0.163167,0.113539,0.105930,0.225738,0.114008,0.042594,0.226170,0.114139
642,6.420000,0.103944,0.165352,0.112838,0.041576,0.163179,0.113555,0.105926,0.225733,0.114010,0.042605,0.226233,0.114144
643,6.430000,0.103952,0.165378,0.112840,0.041603,0.163150,0.113539,0.105946,0.225747,0.114005,0.042602,0.226225,0.114133
644,6.440000,0.103947,0.165357,0.112823,0.041594,0.163133,0.113524,0.105945,0.225763,0.114022,0.042617,0.226233,0.114141
645,6.450000,0.103941,0.165344,0.112827,0.041554,0.163217,0.113535,0.105935,0.225731,0.114000,0.042608,0.226228,0.114127
646,6.460000,0.103948,0.165391,0.112861,0.041582,0.163143,0.113554,0.105962,0.225765,0.114026,0.042610,0.226224,0.114137
647,6.470000,0.103956,0.165349,0.112819,0.041591,0.163148,0.113529,0.105947,0.225720,0.113991,0.042602,0.226233,0.114139
648,6.480000,0.103944,0.165370,0.112828,0.041616,0.163152,0.113534,0.105933,0.225721,0.113991,0.042617,0.226235,0.114150
649,6.490000,0.103956,0.165375,0.112834,0.041580,0.163166,0.113555,0.105944,0.225734,0.114007,0.042605,0.226228,0.114138
650,6.500000,0.103957,0.165333,0.112825,0.041595,0.163129,0.113534,0.105934,0.225734,0.114004,0.042614,0.226252,0.114155
651,6.510000,0.103955,0.165401,0.112856,0.041612,0.163148,0.113535,0.105944,0.225761,0.114027,0.042581,0.226212,0.114132
652,6.520000,0.103953,0.165378,0.112838,0.041587,0.163181,0.113551,0.105935,0.225750,0.114007,0.042592,0.226240,0.114140
653,6.530000,0.103941,0.165382,0.112864,0.041583,0.163172,0.113548,0.105934,0.225745,0.114007,0.042599,0.226232,0.114134
654,6.540000,0.103937,0.165348,0.112829,0.041594,0.163160,0.113525,0.105931,0.225731,0.114004,0.042613,0.226235,0.114151
655,6.550000,0.103944,0.165364,0.112837,0.041606,0.163143,0.113522,0.105937,0.225741,0.114009,0.042609,0.226212,0.114147
656,6.560000,0.103951,0.165340,0.112814,0.041577,0.163172,0.113547,0.105933,0.225738,0.114007,0.042610,0.226236,0.114135
657,6.570000,0.103943,0.165367,0.112834,0.041583,0.163158,0.113554,0.105940,0.225742,0.114013,0.042599,0.226245,0.114143
658,6.580000,0.103941,0.165355,0.112820,0.041584,0.163127,0.113519,0.105933,0.225738,0.114000,0.042603,0.226231,0.114140
659,6.590000,0.103956,0.165378,0.112832,0.041577,0.163167,0.113549,0.105960,0.225766,0.114009,0.042610,0.226216,0.114134
660,6.600000,0.103959,0.165396,0.112850,0.041589,0.163179,0.113549,0.105934,0.225743,0.114006,0.042597,0.226233,0.114128
661,6.610000,0.103938,0.165340,0.112825,0.041582,0.163182,0.113537,0.105934,0.225739,0.114007,0.042601,0.226246,0.114124
662,6.620000,0.103937,0.165354,0.112839,0.041580,0.163166,0.113544,0.105942,0.225756,0.114012,0.042602,0.226235,0.114133
663,6.630000,0.103947,0.165400,0.112855,0.041589,0.163142,0.113538,0.105938,0.225729,0.113991,0.042596,0.226229,0.114138
664,6.640000,0.103944,0.165367,0.112837,0.041580,0.163176,0.113545,0.105949,0.225775,0.114023,0.042606,0.226249,0.114147
665,6.650000,0.103934,0.165354,0.112827,0.041573,0.163185,0.113541,0.105952,0.225772,0.114021,0.042603,0.226222,0.114139
666,6.660000,0.103946,0.165402,0.112858,0.041586,0.163193,0.113562,0.105938,0.225718,0.114011,0.042601,0.226227,0.114141
667,6.670000,0.103937,0.165397,0.112843,0.041572,0.163176,0.113552,0.105957,0.225773,0.114031,0.042602,0.226232,0.114141
668,6.680000,0.103941,0.165359,0.112837,0.041574,0.163173,0.113542,0.105918,0.225731,0.114007,0.042575,0.226200,0.114140
669,6.690000,0.103934,0.165438,0.112865,0.041585,0.163182,0.113562,0.105929,0.225734,0.114021,0.042599,0.226246,0.114162
670,6.700000,0.103947,0.165394,0.112852,0.041580,0.163169,0.113556,0.105947,0.225722,0.113998,0.042601,0.226247,0.114137
671,6.710000,0.103941,0.165366,0.112828,0.041607,0.163157,0.113528,0.105927,0.225739,0.114007,0.042611,0.226239,0.114163
672,6.720000,0.103924,0.165344,0.112834,0.041596,0.163170,0.113552,0.105927,0.225738,0.114021,0.042598,0.226233,0.114138
673,6.730000,0.103953,0.165346,0.112804,0.041615,0.163152,0.113539,0.105933,0.225723,0.114007,0.042598,0.226238,0.114127
674,6.740000,0.103937,0.165364,0.112826,0.041578,0.163164,0.113545,0.105928,0.225728,0.114006,0.042619,0.226214,0.114142
675,6.750000,0.103945,0.165373,0.112823,0.041606,0.163131,0.113523,0.105933,0.225704,0.113986,0.042611,0.226209,0.114148
676,6.760000,0.103942,0.165356,0.112832,0.041594,0.163119,0.113537,0.105939,0.225726,0.113995,0.042601,0.226223,0.114138
677,6.770000,0.103938,0.165333,0.112843,0.041580,0.163157,0.113548,0.105943,0.225749,0.114017,0.042606,0.226219,0.114143
678,6.780000,0.103942,0.165351,0.112833,0.041570,0.163166,0.113545,0.105931,0.225730,0.114003,0.042598,0.226215,0.114144
679,6.790000,0.103957,0.165388,0.112858,0.041585,0.163165,0.113556,0.105934,0.225746,0.114013,0.042605,0.226236,0.114146
680,6.800000,0.103947,0.165362,0.112838,0.041580,0.163154,0.113549,0.105939,0.225742,0.113999,0.042601,0.226226,0.114139
681,6.810000,0.103934,0.165360,0.112826,0.041607,0.163154,0.113530,0.105944,0.225753,0.114026,0.042601,0.226220,0.114126
682,6.820000,0.103946,0.165373,0.112837,0.041586,0.163177,0.113547,0.105936,0.225739,0.113994,0.042602,0.226251,0.114149
683,6.830000,0.103949,0.165388,0.112860,0.041587,0.163147,0.113554,0.105931,0.225738,0.114006,0.042603,0.226214,0.114133
684,6.840000,0.103948,0.165334,0.112807,0.041593,0.163190,0.113557,0.105933,0.225748,0.113999,0.042614,0.226231,0.114149
685,6.850000,0.103944,0.165367,0.112835,0.041572,0.163182,0.113552,0.105945,0.225762,0.114025,0.042599,0.226216,0.114139
686,6.860000,0.103942,0.165352,0.112833,0.041580,0.163153,0.113553,0.105935,0.225707,0.113991,0.042591,0.226224,0.114133
687,6.870000,0.103938,0.165376,0.112863,0.041594,0.163127,0.113540,0.105934,0.225730,0.114025,0.042591,0.226213,0.114150
688,6.880000,0.103943,0.165354,0.112833,0.041570,0.163175,0.113545,0.105941,0.225751,0.114023,0.042605,0.226226,0.114154
689,6.890000,0.103947,0.165391,0.112854,0.041565,0.163179,0.113547,0.105930,0.225724,0.114026,0.042580,0.226216,0.114132
690,6.900000,0.103944,0.165382,0.112855,0.041571,0.163171,0.113546,0.105946,0.225734,0.114013,0.042601,0.226218,0.114143
691,6.910000,0.103945,0.165379,0.112855,0.041580,0.163163,0.113545,0.105920,0.225725,0.114003,0.042610,0.226207,0.114151
692,6.920000,0.103933,0.165377,0.112858,0.041580,0.163161,0.113557,0.105929,0.225701,0.113990,0.042602,0.226230,0.114157
693,6.930000,0.103935,0.165363,0.112837,0.041581,0.163156,0.113554,0.105934,0.225740,0.114003,0.042595,0.226223,0.114131
694,6.940000,0.103930,0.165348,0.112824,0.041568,0.163168,0.113545,0.105930,0.225735,0.114004,0.042608,0.226224,0.114165
695,6.950000,0.103939,0.165355,0.112832,0.041580,0.163181,0.113540,0.105924,0.225730,0.114007,0.042612,0.226244,0.114133
696,6.960000,0.103930,0.165349,0.112839,0.041577,0.163164,0.113557,0.105924,0.225728,0.113999,0.042585,0.226218,0.114144
697,6.970000,0.103937,0.165366,0.112825,0.041593,0.163123,0.113534,0.105938,0.225729,0.113995,0.042609,0.226246,0.114145
698,6.980000,0.103943,0.165354,0.112825,0.041574,0.163187,0.113536,0.105935,0.225752,0.114003,0.042595,0.226211,0.114133
699,6.990000,0.103947,0.165381,0.112855,0.041609,0.163157,0.113544,0.105936,0.225746,0.114009,0.042611,0.226226,0.114136
700,7.000000,0.103946,0.165369,0.112835,0.041593,0.163172,0.113546,0.105923,0.225736,0.114006,0.042597,0.226224,0.114133
701,7.010000,0.103948,0.165356,0.112836,0.041573,0.163186,0.113533,0.105931,0.225739,0.114009,0.042608,0.226227,0.114130
702,7.020000,0.103942,0.165371,0.112846,0.041585,0.163165,0.113542,0.105928,0.225721,0.114012,0.042618,0.226243,0.114136
703,7.030000,0.103949,0.165320,0.112810,0.041571,0.163167,0.113545,0.105936,0.225740,0.113999,0.042608,0.226217,0.114129
704,7.040000,0.103943,0.165366,0.112826,0.041593,0.163156,0.113520,0.105930,0.225721,0.114000,0.042605,0.226220,0.114140
705,7.050000,0.103946,0.165350,0.112831,0.041576,0.163176,0.113535,0.105929,0.225744,0.114005,0.042598,0.226210,0.114139
706,7.060000,0.103946,0.165372,0.112826,0.041605,0.163133,0.113534,0.105937,0.225739,0.114009,0.042613,0.226224,0.114140
707,7.070000,0.103940,0.165359,0.112839,0.041608,0.163148,0.113535,0.105939,0.225742,0.114002,0.042614,0.226243,0.114152
708,7.080000,0.103921,0.165311,0.112828,0.041593,0.163182,0.113543,0.105963,0.225737,0.114007,0.042615,0.226243,0.114134
709,7.090000,0.103932,0.165342,0.112840,0.041600,0.163140,0.113533,0.105936,0.225734,0.114008,0.042607,0.226231,0.114134
710,7.100000,0.103944,0.165383,0.112851,0.041607,0.163143,0.113527,0.105933,0.225741,0.113998,0.042605,0.226227,0.114121
711,7.110000,0.103940,0.165347,0.112829,0.041599,0.163152,0.113526,0.105923,0.225721,0.113998,0.042611,0.226229,0.114134
712,7.120000,0.103942,0.165363,0.112834,0.041593,0.163150,0.113535,0.105929,0.225738,0.114001,0.042605,0.226227,0.114139
713,7.130000,0.103950,0.165394,0.112856,0.041592,0.163126,0.113538,0.105933,0.225737,0.113995,0.042604,0.226233,0.114141
714,7.140000,0.103929,0.165347,0.112824,0.041575,0.163175,0.113536,0.105930,0.225725,0.113998,0.042610,0.226222,0.114155
715,7.150000,0.103937,0.165363,0.112829,0.041581,0.163165,0.113541,0.105931,0.225734,0.114007,0.042616,0.226233,0.114150
716,7.160000,0.103942,0.165361,0.112832,0.041616,0.163135,0.113548,0.105944,0.225753,0.114008,0.042606,0.226237,0.114126
717,7.170000,0.103946,0.165397,0.112864,0.041582,0.163158,0.113553,0.105935,0.225746,0.114008,0.042603,0.226233,0.114135
718,7.180000,0.103940,0.165346,0.112842,0.041578,0.163185,0.113543,0.105929,0.225746,0.114002,0.042598,0.226229,0.114141
719,7.190000,0.103938,0.165366,0.112870,0.041580,0.163173,0.113560,0.105933,0.225746,0.114012,0.042603,0.226213,0.114139
720,7.200000,0.103943,0.165357,0.112850,0.041584,0.163160,0.113557,0.105935,0.225732,0.113998,0.042604,0.226229,0.114142
721,7.210000,0.103940,0.165359,0.112826,0.041574,0.163175,0.113544,0.105921,0.225721,0.114004,0.042613,0.226228,0.114158
722,7.220000,0.103939,0.165367,0.112835,0.041598,0.163128,0.113536,0.105933,0.225731,0.114009,0.042605,0.226219,0.114140
723,7.230000,0.103939,0.165353,0.112841,0.041575,0.163172,0.113549,0.105934,0.225746,0.114014,0.042598,0.226219,0.114153
724,7.240000,0.103940,0.165358,0.112831,0.041575,0.163166,0.113535,0.105936,0.225740,0.113997,0.042612,0.226233,0.114152
725,7.250000,0.103936,0.165365,0.112825,0.041592,0.163176,0.113545,0.105942,0.225760,0.114010,0.042593,0.226225,0.114139
726,7.260000,0.103939,0.165387,0.112857,0.041605,0.163139,0.113530,0.105936,0.225740,0.114001,0.042601,0.226229,0.114135
727,7.270000,0.103946,0.165369,0.112831,0.041582,0.163171,0.113548,0.105936,0.225730,0.113998,0.042603,0.226223,0.114134
728,7.280000,0.103947,0.165374,0.112831,0.041599,0.163143,0.113524,0.105958,0.225780,0.114023,0.042608,0.226255,0.114132
729,7.290000,0.103947,0.165374,0.112827,0.041587,0.163132,0.113537,0.105937,0.225737,0.113999,0.042605,0.226249,0.114133
730,7.300000,0.103943,0.165351,0.112834,0.041574,0.163173,0.113548,0.105934,0.225755,0.114013,0.042613,0.226217,0.114134
731,7.310000,0.103937,0.165359,0.112821,0.041564,0.163186,0.113550,0.105935,0.225727,0.113997,0.042601,0.226243,0.114145
732,7.320000,0.103946,0.165388,0.112861,0.041568,0.163160,0.113553,0.105937,0.225744,0.114020,0.042604,0.226248,0.114158
733,7.330000,0.103945,0.165377,0.112860,0.041597,0.163143,0.113533,0.105929,0.225729,0.113993,0.042604,0.226266,0.114136
734,7.340000,0.103952,0.165391,0.112850,0.041595,0.163179,0.113543,0.105941,0.225744,0.114001,0.042617,0.226253,0.114135
735,7.350000,0.103941,0.165359,0.112832,0.041570,0.163164,0.113545,0.105931,0.225736,0.113997,0.042603,0.226207,0.114140
736,7.360000,0.103948,0.165372,0.112844,0.041600,0.163122,0.113530,0.105933,0.225740,0.114002,0.042602,0.226230,0.114133
737,7.370000,0.103948,0.165394,0.112852,0.041592,0.163167,0.113539,0.105936,0.225705,0.113988,0.042604,0.226235,0.114119
738,7.380000,0.103935,0.165359,0.112830,0.041573,0.163186,0.113548,0.105938,0.225716,0.113989,0.042602,0.226188,0.114138
739,7.390000,0.103945,0.165375,0.112831,0.041597,0.163126,0.113526,0.105961,0.225778,0.114037,0.042596,0.226221,0.114140
740,7.400000,0.103957,0.165343,0.112817,0.041600,0.163119,0.113540,0.105944,0.225711,0.113990,0.042602,0.226224,0.114138
741,7.410000,0.103940,0.165356,0.112821,0.041583,0.163171,0.113545,0.105928,0.225734,0.113998,0.042593,0.226201,0.114146
742,7.420000,0.103945,0.165353,0.112825,0.041583,0.163169,0.113549,0.105936,0.225733,0.114000,0.042584,0.226189,0.114129
743,7.430000,0.103955,0.165324,0.112821,0.041599,0.163175,0.113566,0.105944,0.225711,0.113988,0.042604,0.226240,0.114147
744,7.440000,0.103942,0.165359,0.112822,0.041587,0.163178,0.113553,0.105944,0.225737,0.114001,0.042614,0.226245,0.114139
745,7.450000,0.103941,0.165364,0.112825,0.041673,0.162983,0.113479,0.105942,0.225750,0.113996,0.042598,0.226237,0.114134
746,7.460000,0.103950,0.165367,0.112843,0.041591,0.163181,0.113553,0.105937,0.225743,0.114006,0.042608,0.226244,0.114141
747,7.470000,0.103949,0.165372,0.112839,0.041579,0.163164,0.113555,0.105946,0.225745,0.114003,0.042600,0.226217,0.114141
748,7.480000,0.103940,0.165361,0.112833,0.041611,0.163157,0.113534,0.105928,0.225744,0.114006,0.042594,0.226165,0.114125
749,7.490000,0.103939,0.165389,0.112863,0.041581,0.163160,0.113554,0.105944,0.225756,0.114008,0.042611,0.226204,0.114135
750,7.500000,0.103943,0.165369,0.112835,0.041605,0.163123,0.113535,0.105942,0.225739,0.114004,0.042603,0.226229,0.114136
751,7.510000,0.103952,0.165349,0.112828,0.041603,0.163124,0.113528,0.105953,0.225722,0.113996,0.042600,0.226177,0.114121
752,7.520000,0.103944,0.165353,0.112859,0.041609,0.163109,0.113523,0.105951,0.225740,0.114003,0.042617,0.226235,0.114134
753,7.530000,0.103957,0.165383,0.112866,0.041605,0.163118,0.113532,0.105944,0.225733,0.114023,0.042617,0.226234,0.114141
754,7.540000,0.103952,0.165372,0.112830,0.041617,0.163145,0.113532,0.105939,0.225706,0.113992,0.042611,0.226235,0.114156
755,7.550000,0.103943,0.165349,0.112824,0.041619,0.163122,0.113530,0.105946,0.225739,0.114005,0.042618,0.226223,0.114155
756,7.560000,0.103953,0.165399,0.112852,0.041620,0.163125,0.113542,0.105943,0.225731,0.114002,0.042630,0.226248,0.114155
757,7.570000,0.103952,0.165352,0.112836,0.041610,0.163103,0.113544,0.105952,0.225743,0.114005,0.042609,0.226242,0.114157
758,7.580000,0.103939,0.165331,0.112827,0.041575,0.163168,0.113552,0.105940,0.225720,0.114006,0.042605,0.226237,0.114131
759,7.590000,0.103931,0.165357,0.112837,0.041591,0.163126,0.113538,0.105945,0.225741,0.114033,0.042602,0.226218,0.114131
760,7.600000,0.103930,0.165361,0.112858,0.041573,0.163157,0.113549,0.105932,0.225730,0.113997,0.042590,0.226238,0.114133
761,7.610000,0.103943,0.165359,0.112831,0.041573,0.163165,0.113539,0.105952,0.225765,0.114035,0.042597,0.226185,0.114135
762,7.620000,0.103939,0.165366,0.112840,0.041580,0.163169,0.113554,0.105951,0.225765,0.114025,0.042613,0.226231,0.114151
763,7.630000,0.103938,0.165341,0.112835,0.041580,0.163172,0.113555,0.105940,0.225745,0.114011,0.042603,0.226239,0.114146
764,7.640000,0.103928,0.165355,0.112824,0.041576,0.163179,0.113552,0.105939,0.225756,0.114020,0.042610,0.226234,0.114134
765,7.650000,0.103942,0.165348,0.112823,0.041581,0.163182,0.113536,0.105925,0.225729,0.114001,0.042608,0.226221,0.114144
766,7.660000,0.103945,0.165349,0.112823,0.041605,0.163126,0.113528,0.105938,0.225703,0.113980,0.042608,0.226235,0.114152
767,7.670000,0.103924,0.165330,0.112833,0.041598,0.163147,0.113533,0.105950,0.225756,0.114020,0.042597,0.226229,0.114128
768,7.680000,0.103942,0.165374,0.112842,0.041570,0.163160,0.113532,0.105920,0.225726,0.114000,0.042610,0.226220,0.114137
769,7.690000,0.103937,0.165377,0.112830,0.041576,0.163154,0.113544,0.105931,0.225727,0.114005,0.042601,0.226220,0.114137
770,7.700000,0.103948,0.165382,0.112856,0.041581,0.163164,0.113553,0.105933,0.225725,0.113991,0.042610,0.226211,0.114133
771,7.710000,0.103932,0.165352,0.112828,0.041598,0.163122,0.113522,0.105942,0.225729,0.113990,0.042596,0.226195,0.114130
