Format Version,1.23,Take Name,cart_random_sync,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-06-22 12.22.57.287 PM,Total Frames in Take,2488,Total Exported Frames,2488,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,mecanum:org,mecanum:org,mecanum:org,mecanum:xdir,mecanum:xdir,mecanum:xdir,mecanum:zdir,mecanum:zdir,mecanum:zdir
,ID,"8A1E0D81F1F811EC20C8B848E84FB3","8A1E0D81F1F811EC20C8B848E84FB3","8A1E0D81F1F811EC20C8B848E84FB3","8A1E0D83F1F811EC20C8B848E84FB3","8A1E0D83F1F811EC20C8B848E84FB3","8A1E0D83F1F811EC20C8B848E84FB3","8A1E0D85F1F811EC20C8B848E84FB3","8A1E0D85F1F811EC20C8B848E84FB3","8A1E0D85F1F811EC20C8B848E84FB3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
1175,11.750000,0.192856,0.066560,0.242051,0.234746,0.065039,0.246432,0.185210,0.066716,0.344763
1176,11.760000,0.192893,0.066541,0.241877,0.234800,0.065060,0.246328,0.185182,0.066738,0.344615
1177,11.770000,0.192986,0.066515,0.241716,0.234850,0.065029,0.246187,0.185156,0.066635,0.344392
1178,11.780000,0.193037,0.066562,0.241484,0.235097,0.064986,0.245866,0.185126,0.066676,0.344190
1179,11.790000,0.193104,0.066607,0.241259,0.235142,0.065017,0.245716,0.185159,0.066651,0.343974
1180,11.800000,0.193161,0.066553,0.240950,0.235217,0.064968,0.245545,0.185117,0.066641,0.343750
1181,11.810000,0.193220,0.066490,0.240711,0.235262,0.064994,0.245379,0.185077,0.066626,0.343501
1182,11.820000,0.193240,0.066478,0.240538,0.235292,0.064979,0.245201,0.185028,0.066611,0.343255
1183,11.830000,0.193258,0.066458,0.240325,0.235316,0.064972,0.245036,0.184963,0.066592,0.343042
1184,11.840000,0.193266,0.066435,0.240059,0.235369,0.064995,0.244809,0.184915,0.066611,0.342848
1185,11.850000,0.193267,0.066435,0.239850,0.235391,0.064992,0.244614,0.184878,0.066632,0.342620
1186,11.860000,0.193304,0.066434,0.239610,0.235396,0.064996,0.244374,0.184852,0.066675,0.342398
1187,11.870000,0.193375,0.066344,0.239319,0.235391,0.064996,0.244119,0.184795,0.066633,0.342110
1188,11.880000,0.193414,0.066311,0.239065,0.235411,0.064965,0.243881,0.184777,0.066726,0.341872
1189,11.890000,0.193443,0.066223,0.238735,0.235466,0.064853,0.243551,0.184726,0.066652,0.341549
1190,11.900000,0.193430,0.066201,0.238397,0.235478,0.064842,0.243327,0.184752,0.066940,0.341097
1191,11.910000,0.193472,0.066154,0.238127,0.235502,0.064832,0.243093,0.184723,0.066907,0.340816
1192,11.920000,0.193502,0.066093,0.237855,0.235499,0.064843,0.242882,0.184847,0.066909,0.340498
1193,11.930000,0.193601,0.066569,0.237843,0.235516,0.064871,0.242651,0.184819,0.066867,0.340245
1194,11.940000,0.193622,0.066663,0.237619,0.235556,0.064951,0.242373,0.184800,0.066522,0.340145
1195,11.950000,0.193653,0.066682,0.237412,0.235586,0.064985,0.242156,0.184826,0.066523,0.339960
1196,11.960000,0.193652,0.066691,0.237258,0.235606,0.064985,0.241970,0.184861,0.066539,0.339797
1197,11.970000,0.193712,0.066621,0.237074,0.235592,0.064986,0.241766,0.184891,0.066542,0.339638
1198,11.980000,0.193705,0.066638,0.236910,0.235600,0.064975,0.241618,0.184902,0.066544,0.339487
1199,11.990000,0.193725,0.066563,0.236730,0.235607,0.064992,0.241479,0.184916,0.066563,0.339368
1200,12.000000,0.193689,0.066641,0.236644,0.235600,0.064988,0.241341,0.184904,0.066577,0.339232
1201,12.010000,0.193711,0.066514,0.236502,0.235580,0.065005,0.241246,0.184886,0.066526,0.339100
1202,12.020000,0.193693,0.066600,0.236441,0.235582,0.064991,0.241135,0.184874,0.066528,0.338989
1203,12.030000,0.193665,0.066570,0.236318,0.235587,0.064938,0.241002,0.184901,0.066435,0.338820
1204,12.040000,0.193715,0.066479,0.236113,0.235611,0.064912,0.240914,0.184894,0.066444,0.338745
1205,12.050000,0.193764,0.066539,0.236023,0.235627,0.064917,0.240838,0.184877,0.066787,0.338505
1206,12.060000,0.193744,0.066509,0.235961,0.235640,0.064922,0.240796,0.184881,0.066782,0.338464
1207,12.070000,0.193783,0.066397,0.235880,0.235647,0.064910,0.240756,0.184882,0.066782,0.338419
1208,12.080000,0.193781,0.066487,0.235874,0.235654,0.064922,0.240729,0.184887,0.066771,0.338376
1209,12.090000,0.193766,0.066497,0.235854,0.235645,0.064921,0.240698,0.184894,0.066471,0.338509
1210,12.100000,0.193781,0.066498,0.235845,0.235647,0.064911,0.240693,0.184873,0.066465,0.338504
1211,12.110000,0.193747,0.066498,0.235830,0.235645,0.064935,0.240698,0.184872,0.066438,0.338490
1212,12.120000,0.193744,0.066479,0.235824,0.235635,0.064926,0.240698,0.184830,0.066762,0.338330
1213,12.130000,0.193764,0.066468,0.235837,0.235632,0.064911,0.240706,0.184826,0.066778,0.338343
1214,12.140000,0.193739,0.066486,0.235845,0.235635,0.064919,0.240728,0.184825,0.066447,0.338509
1215,12.150000,0.193772,0.066398,0.235829,0.235643,0.064915,0.240730,0.184824,0.066777,0.338360
1216,12.160000,0.193748,0.066484,0.235856,0.235644,0.064907,0.240741,0.184829,0.066761,0.338369
1217,12.170000,0.193779,0.066495,0.235880,0.235653,0.064919,0.240755,0.184837,0.066777,0.338381
1218,12.180000,0.193786,0.066489,0.235894,0.235652,0.064922,0.240771,0.184831,0.066762,0.338401
1219,12.190000,0.193821,0.066428,0.235884,0.235659,0.064920,0.240778,0.184831,0.066774,0.338411
1220,12.200000,0.193752,0.066495,0.235903,0.235661,0.064928,0.240785,0.184822,0.066783,0.338408
1221,12.210000,0.193759,0.066497,0.235904,0.235655,0.064931,0.240786,0.184816,0.066781,0.338398
1222,12.220000,0.193777,0.066504,0.235898,0.235657,0.064923,0.240779,0.184807,0.066772,0.338395
1223,12.230000,0.193744,0.066497,0.235876,0.235644,0.064919,0.240763,0.184806,0.066768,0.338375
1224,12.240000,0.193767,0.066495,0.235877,0.235648,0.064926,0.240750,0.184807,0.066765,0.338352
1225,12.250000,0.193777,0.066491,0.235848,0.235651,0.064921,0.240734,0.184812,0.066762,0.338343
1226,12.260000,0.193778,0.066504,0.235837,0.235657,0.064932,0.240718,0.184830,0.066456,0.338486
1227,12.270000,0.193804,0.066406,0.235792,0.235661,0.064920,0.240689,0.184840,0.066435,0.338448
1228,12.280000,0.193771,0.066493,0.235781,0.235686,0.064839,0.240630,0.184833,0.066448,0.338431
1229,12.290000,0.193800,0.066496,0.235764,0.235672,0.064915,0.240650,0.184829,0.066464,0.338405
1230,12.300000,0.193801,0.066484,0.235710,0.235696,0.064844,0.240584,0.184822,0.066455,0.338366
1231,12.310000,0.193796,0.066479,0.235688,0.235701,0.064853,0.240562,0.184834,0.066447,0.338326
1232,12.320000,0.193809,0.066491,0.235666,0.235699,0.064858,0.240548,0.184811,0.066427,0.338301
1233,12.330000,0.193840,0.066411,0.235636,0.235695,0.064855,0.240538,0.184818,0.066449,0.338283
1234,12.340000,0.193845,0.066416,0.235617,0.235677,0.064924,0.240549,0.184814,0.066425,0.338256
1235,12.350000,0.193850,0.066419,0.235595,0.235696,0.064846,0.240490,0.184808,0.066433,0.338223
1236,12.360000,0.193853,0.066414,0.235577,0.235708,0.064878,0.240463,0.184814,0.066427,0.338203
1237,12.370000,0.193819,0.066501,0.235577,0.235708,0.064848,0.240444,0.184822,0.066439,0.338183
1238,12.380000,0.193880,0.066397,0.235512,0.235718,0.064865,0.240423,0.184823,0.066439,0.338165
1239,12.390000,0.193878,0.066427,0.235512,0.235716,0.064859,0.240402,0.184831,0.066451,0.338157
1240,12.400000,0.193838,0.066507,0.235523,0.235720,0.064879,0.240398,0.184815,0.066444,0.338146
1241,12.410000,0.193836,0.066512,0.235523,0.235717,0.064878,0.240400,0.184825,0.066455,0.338120
1242,12.420000,0.193864,0.066431,0.235477,0.235720,0.064870,0.240387,0.184818,0.066448,0.338121
1243,12.430000,0.193846,0.066476,0.235496,0.235707,0.064876,0.240393,0.184806,0.066461,0.338121
1244,12.440000,0.193847,0.066456,0.235493,0.235716,0.064870,0.240388,0.184811,0.066450,0.338134
1245,12.450000,0.193873,0.066430,0.235505,0.235718,0.064873,0.240395,0.184808,0.066431,0.338134
1246,12.460000,0.193890,0.066393,0.235486,0.235724,0.064851,0.240394,0.184814,0.066423,0.338148
1247,12.470000,0.193876,0.066440,0.235519,0.235730,0.064859,0.240411,0.184824,0.066450,0.338149
1248,12.480000,0.193871,0.066417,0.235524,0.235729,0.064864,0.240416,0.184828,0.066423,0.338158
1249,12.490000,0.193891,0.066387,0.235507,0.235733,0.064873,0.240424,0.184836,0.066435,0.338160
1250,12.500000,0.193899,0.066379,0.235507,0.235733,0.064859,0.240421,0.184832,0.066432,0.338151
1251,12.510000,0.193885,0.066420,0.235534,0.235740,0.064857,0.240416,0.184842,0.066431,0.338153
1252,12.520000,0.193891,0.066422,0.235520,0.235733,0.064858,0.240417,0.184834,0.066429,0.338165
1253,12.530000,0.193883,0.066425,0.235526,0.235732,0.064861,0.240414,0.184832,0.066426,0.338144
1254,12.540000,0.193846,0.066498,0.235555,0.235720,0.064860,0.240435,0.184827,0.066433,0.338160
1255,12.550000,0.193871,0.066427,0.235561,0.235716,0.064849,0.240438,0.184810,0.066425,0.338188
1256,12.560000,0.193861,0.066412,0.235571,0.235714,0.064850,0.240467,0.184816,0.066426,0.338198
1257,12.570000,0.193868,0.066407,0.235585,0.235716,0.064869,0.240477,0.184821,0.066433,0.338223
1258,12.580000,0.193874,0.066393,0.235606,0.235726,0.064854,0.240485,0.184830,0.066426,0.338231
1259,12.590000,0.193873,0.066419,0.235620,0.235721,0.064845,0.240509,0.184845,0.066444,0.338260
1260,12.600000,0.193872,0.066427,0.235648,0.235733,0.064846,0.240532,0.184849,0.066447,0.338291
1261,12.610000,0.193873,0.066417,0.235664,0.235721,0.064851,0.240556,0.184848,0.066448,0.338314
1262,12.620000,0.193817,0.066477,0.235712,0.235715,0.064842,0.240578,0.184838,0.066454,0.338347
1263,12.630000,0.193807,0.066469,0.235729,0.235714,0.064843,0.240596,0.184829,0.066449,0.338369
1264,12.640000,0.193802,0.066476,0.235749,0.235675,0.064909,0.240648,0.184824,0.066442,0.338399
1265,12.650000,0.193849,0.066398,0.235763,0.235694,0.064840,0.240623,0.184814,0.066448,0.338407
1266,12.660000,0.193803,0.066482,0.235814,0.235668,0.064924,0.240674,0.184812,0.066447,0.338431
1267,12.670000,0.193842,0.066414,0.235806,0.235659,0.064897,0.240689,0.184822,0.066449,0.338457
1268,12.680000,0.193844,0.066405,0.235835,0.235681,0.064931,0.240730,0.184825,0.066443,0.338474
1269,12.690000,0.193819,0.066506,0.235876,0.235698,0.064912,0.240748,0.184812,0.066742,0.338334
1270,12.700000,0.193851,0.066414,0.235882,0.235694,0.064926,0.240770,0.184818,0.066762,0.338360
1271,12.710000,0.193855,0.066414,0.235901,0.235693,0.064917,0.240789,0.184819,0.066781,0.338389
1272,12.720000,0.193856,0.066410,0.235917,0.235689,0.064919,0.240815,0.184815,0.066740,0.338395
1273,12.730000,0.193851,0.066428,0.235933,0.235685,0.064925,0.240827,0.184821,0.066755,0.338420
1274,12.740000,0.193852,0.066420,0.235951,0.235687,0.064927,0.240844,0.184807,0.066770,0.338431
1275,12.750000,0.193845,0.066431,0.235966,0.235684,0.064935,0.240862,0.184797,0.066766,0.338447
1276,12.760000,0.193856,0.066462,0.235985,0.235681,0.064916,0.240881,0.184790,0.066758,0.338445
1277,12.770000,0.194082,0.066573,0.236005,0.235694,0.064936,0.240879,0.184787,0.066746,0.338453
1278,12.780000,0.193878,0.066461,0.235990,0.235709,0.064937,0.240879,0.184788,0.066772,0.338439
1279,12.790000,0.193904,0.066433,0.235951,0.235735,0.064921,0.240867,0.184798,0.066769,0.338436
1280,12.800000,0.194123,0.066579,0.235962,0.235753,0.064933,0.240854,0.184790,0.066779,0.338401
1281,12.810000,0.194161,0.066586,0.235939,0.235773,0.064928,0.240832,0.184793,0.066767,0.338365
1282,12.820000,0.194167,0.066578,0.235887,0.235796,0.064938,0.240812,0.184787,0.066770,0.338330
1283,12.830000,0.194209,0.066602,0.235841,0.235846,0.064860,0.240750,0.184778,0.066762,0.338281
1284,12.840000,0.194253,0.066607,0.235789,0.235878,0.064864,0.240733,0.184768,0.066479,0.338397
1285,12.850000,0.194302,0.066619,0.235758,0.235923,0.064866,0.240731,0.184745,0.066467,0.338332
1286,12.860000,0.194410,0.066582,0.235683,0.235989,0.064829,0.240719,0.184712,0.066453,0.338279
1287,12.870000,0.194488,0.066516,0.235648,0.236047,0.064819,0.240715,0.184693,0.066460,0.338231
1288,12.880000,0.194578,0.066552,0.235616,0.236068,0.064843,0.240745,0.184670,0.066500,0.338186
1289,12.890000,0.194644,0.066567,0.235572,0.236336,0.064823,0.240617,0.184678,0.066483,0.338119
1290,12.900000,0.194737,0.066614,0.235497,0.236405,0.064828,0.240596,0.184651,0.066396,0.337995
1291,12.910000,0.194812,0.066597,0.235446,0.236494,0.064844,0.240610,0.184646,0.066403,0.337940
1292,12.920000,0.194942,0.066604,0.235373,0.236568,0.064832,0.240601,0.184627,0.066444,0.337877
1293,12.930000,0.195020,0.066622,0.235323,0.236651,0.064843,0.240615,0.184604,0.066472,0.337811
1294,12.940000,0.195102,0.066626,0.235260,0.236720,0.064853,0.240623,0.184566,0.066462,0.337745
1295,12.950000,0.195028,0.066510,0.235209,0.236814,0.064875,0.240616,0.184529,0.066460,0.337645
1296,12.960000,0.195153,0.066556,0.235160,0.236927,0.064874,0.240616,0.184491,0.066522,0.337578
1297,12.970000,0.195300,0.066563,0.235066,0.237057,0.064875,0.240613,0.184489,0.066569,0.337490
1298,12.980000,0.195432,0.066564,0.235024,0.237206,0.064898,0.240624,0.184485,0.066590,0.337413
1299,12.990000,0.195573,0.066650,0.234929,0.237350,0.064949,0.240627,0.184469,0.066638,0.337332
1300,13.000000,0.195718,0.066578,0.234891,0.237499,0.064970,0.240648,0.184436,0.066637,0.337239
1301,13.010000,0.195858,0.066649,0.234812,0.237706,0.065044,0.240686,0.184412,0.066662,0.337164
1302,13.020000,0.196006,0.066673,0.234781,0.237897,0.064953,0.240690,0.184368,0.066511,0.337014
1303,13.030000,0.196229,0.066700,0.234703,0.238041,0.064993,0.240708,0.184328,0.066531,0.336940
1304,13.040000,0.196399,0.066641,0.234644,0.238149,0.065000,0.240741,0.184211,0.066517,0.336838
1305,13.050000,0.196549,0.066685,0.234591,0.238274,0.064971,0.240767,0.184123,0.066520,0.336736
1306,13.060000,0.196684,0.066725,0.234523,0.238428,0.064952,0.240753,0.184068,0.066524,0.336613
1307,13.070000,0.197104,0.066812,0.234322,0.238539,0.064965,0.240739,0.184009,0.066576,0.336523
1308,13.080000,0.197030,0.066693,0.234182,0.238651,0.064955,0.240704,0.183973,0.066609,0.336382
1309,13.090000,0.197389,0.066772,0.234078,0.238746,0.064972,0.240673,0.183915,0.066599,0.336266
1310,13.100000,0.197486,0.066747,0.233923,0.238824,0.064998,0.240613,0.183859,0.066559,0.336107
1311,13.110000,0.197574,0.066769,0.233809,0.238917,0.064947,0.240503,0.183863,0.066512,0.335900
1312,13.120000,0.197460,0.066669,0.233682,0.238992,0.064881,0.240403,0.183848,0.066524,0.335761
1313,13.130000,0.197540,0.066649,0.233530,0.239163,0.064930,0.240208,0.183849,0.066451,0.335563
1314,13.140000,0.197604,0.066664,0.233403,0.239248,0.064926,0.240092,0.183866,0.066467,0.335429
1315,13.150000,0.197703,0.066685,0.233255,0.239310,0.064939,0.239961,0.183881,0.066524,0.335270
1316,13.160000,0.197786,0.066690,0.233090,0.239386,0.064941,0.239834,0.183894,0.066550,0.335108
1317,13.170000,0.197840,0.066689,0.232950,0.239434,0.064915,0.239671,0.183900,0.066582,0.334949
1318,13.180000,0.197899,0.066582,0.232713,0.239498,0.064859,0.239511,0.183885,0.066580,0.334760
1319,13.190000,0.197962,0.066577,0.232574,0.239570,0.064775,0.239318,0.183902,0.066596,0.334588
1320,13.200000,0.198054,0.066493,0.232364,0.239618,0.064714,0.239104,0.183881,0.066482,0.334337
1321,13.210000,0.198086,0.066554,0.232196,0.239676,0.064756,0.238956,0.183930,0.066507,0.334148
1322,13.220000,0.198141,0.066508,0.231928,0.239738,0.064726,0.238777,0.183959,0.066551,0.333947
1323,13.230000,0.198172,0.066477,0.231661,0.239827,0.064815,0.238605,0.183972,0.066572,0.333750
1324,13.240000,0.198260,0.066444,0.231421,0.239881,0.064811,0.238433,0.183998,0.066629,0.333503
1325,13.250000,0.198311,0.066536,0.231210,0.239951,0.064857,0.238213,0.184115,0.066373,0.333091
1326,13.260000,0.198407,0.066537,0.230971,0.240020,0.064906,0.237940,0.184119,0.066354,0.332845
1327,13.270000,0.198464,0.066589,0.230764,0.240102,0.064902,0.237713,0.184156,0.066397,0.332636
1328,13.280000,0.198804,0.066647,0.230453,0.240179,0.064896,0.237467,0.184212,0.066386,0.332384
1329,13.290000,0.198887,0.066669,0.230219,0.240277,0.064824,0.237184,0.184261,0.066439,0.332161
1330,13.300000,0.198783,0.066509,0.229958,0.240395,0.064846,0.236956,0.184458,0.066598,0.331937
1331,13.310000,0.198918,0.066632,0.229772,0.240499,0.064804,0.236720,0.184495,0.066643,0.331680
1332,13.320000,0.199014,0.066611,0.229538,0.240668,0.064841,0.236483,0.184508,0.066654,0.331429
1333,13.330000,0.199088,0.066102,0.228963,0.240621,0.064868,0.236412,0.184537,0.066698,0.331163
1334,13.340000,0.199260,0.066117,0.228771,0.240758,0.064845,0.236243,0.184578,0.066609,0.330834
1335,13.350000,0.199440,0.066149,0.228537,0.241071,0.064912,0.235952,0.184606,0.066668,0.330580
1336,13.360000,0.199612,0.066125,0.228275,0.241214,0.064853,0.235710,0.184604,0.066709,0.330305
1337,13.370000,0.199774,0.066154,0.228026,0.241374,0.064783,0.235493,0.184587,0.066581,0.329957
1338,13.380000,0.199937,0.066223,0.227781,0.241526,0.064796,0.235291,0.184600,0.066654,0.329718
1339,13.390000,0.200161,0.066304,0.227488,0.241721,0.064732,0.235058,0.184625,0.066685,0.329465
1340,13.400000,0.200375,0.066313,0.227196,0.241894,0.064747,0.234828,0.184667,0.066589,0.329095
1341,13.410000,0.200624,0.066198,0.226836,0.242086,0.064828,0.234658,0.184710,0.066678,0.328823
1342,13.420000,0.200818,0.066200,0.226584,0.242261,0.064796,0.234443,0.184738,0.066632,0.328464
1343,13.430000,0.201017,0.066196,0.226335,0.242427,0.064744,0.234286,0.184785,0.066602,0.328120
1344,13.440000,0.201268,0.066281,0.226008,0.242747,0.064713,0.233964,0.184855,0.066654,0.327773
1345,13.450000,0.201515,0.066208,0.225712,0.242786,0.064796,0.233812,0.184892,0.066718,0.327486
1346,13.460000,0.201760,0.066120,0.225370,0.243147,0.064829,0.233395,0.184979,0.066805,0.327185
1347,13.470000,0.202050,0.065972,0.224958,0.243413,0.064814,0.233127,0.185136,0.066789,0.326831
1348,13.480000,0.202345,0.065999,0.224635,0.243752,0.064848,0.232841,0.185544,0.066778,0.326488
1349,13.490000,0.202706,0.065973,0.224304,0.244140,0.064810,0.232475,0.185844,0.066799,0.326161
1350,13.500000,0.203178,0.066043,0.224031,0.244614,0.064755,0.232166,0.186293,0.066791,0.325894
1351,13.510000,0.203717,0.066144,0.223706,0.245080,0.064704,0.231887,0.186850,0.066768,0.325628
1352,13.520000,0.204569,0.066476,0.223377,0.245580,0.064589,0.231638,0.187517,0.066733,0.325398
1353,13.530000,0.204954,0.066127,0.223305,0.246385,0.064615,0.231204,0.188537,0.066633,0.325237
1354,13.540000,0.205660,0.066093,0.223047,0.246971,0.064636,0.231013,0.189480,0.066714,0.325109
1355,13.550000,0.206443,0.066088,0.222952,0.247915,0.064507,0.230754,0.190460,0.066550,0.325002
1356,13.560000,0.207610,0.066227,0.222902,0.248954,0.064648,0.230441,0.191814,0.066670,0.325012
1357,13.570000,0.208457,0.066025,0.222941,0.249768,0.064546,0.230444,0.193165,0.066217,0.324837
1358,13.580000,0.209540,0.066073,0.222916,0.250973,0.064643,0.230299,0.194846,0.066536,0.325063
1359,13.590000,0.210829,0.065981,0.222981,0.252183,0.064548,0.230141,0.196552,0.066381,0.325182
1360,13.600000,0.212248,0.066176,0.223100,0.253647,0.064674,0.229993,0.198394,0.066177,0.325293
1361,13.610000,0.213659,0.066149,0.223279,0.254973,0.064587,0.229918,0.200332,0.065978,0.325518
1362,13.620000,0.215041,0.066092,0.223435,0.256567,0.064579,0.229767,0.202431,0.065965,0.325795
1363,13.630000,0.216537,0.066241,0.223720,0.258053,0.064470,0.229608,0.204898,0.065250,0.325573
1364,13.640000,0.218040,0.066255,0.223875,0.259725,0.064427,0.229485,0.207127,0.064664,0.325544
1365,13.650000,0.219651,0.066099,0.223950,0.261267,0.064427,0.229408,0.209322,0.066338,0.326808
1366,13.660000,0.221482,0.065838,0.224147,0.263009,0.064422,0.229358,0.211736,0.066490,0.327177
1367,13.670000,0.223211,0.065788,0.224502,0.264784,0.064334,0.229331,0.214036,0.065520,0.327097
1368,13.680000,0.224884,0.065788,0.224816,0.266512,0.064247,0.229293,0.216617,0.065552,0.327544
1369,13.690000,0.226600,0.065745,0.225070,0.268411,0.064443,0.229229,0.219098,0.065742,0.327929
1370,13.700000,0.228408,0.065615,0.225433,0.270132,0.064439,0.229347,0.221483,0.065852,0.328473
1371,13.710000,0.230030,0.065744,0.225837,0.271831,0.064429,0.229630,0.223829,0.065666,0.328912
1372,13.720000,0.231794,0.066006,0.226338,0.273621,0.064435,0.229800,0.226248,0.065703,0.329306
1373,13.730000,0.233575,0.065943,0.226680,0.275514,0.064387,0.230013,0.228610,0.065773,0.329724
1374,13.740000,0.235431,0.065960,0.227115,0.277473,0.064510,0.230179,0.230890,0.065628,0.330222
1375,13.750000,0.237352,0.065927,0.227643,0.279266,0.064334,0.230568,0.233136,0.065688,0.330692
1376,13.760000,0.239147,0.065807,0.228003,0.281319,0.064408,0.230758,0.235420,0.065843,0.331117
1377,13.770000,0.241236,0.065993,0.228654,0.283105,0.064292,0.231249,0.237718,0.065833,0.331632
1378,13.780000,0.243226,0.065866,0.229115,0.285230,0.064401,0.231517,0.240035,0.065748,0.332135
1379,13.790000,0.245191,0.066009,0.229591,0.287277,0.064223,0.231875,0.242281,0.065814,0.332681
1380,13.800000,0.247195,0.065934,0.230112,0.289129,0.064009,0.232378,0.244189,0.066443,0.333362
1381,13.810000,0.249148,0.065820,0.230669,0.291055,0.063988,0.232856,0.246408,0.066358,0.333932
1382,13.820000,0.251166,0.065820,0.231226,0.293207,0.063957,0.233152,0.248681,0.066240,0.334422
1383,13.830000,0.253167,0.065610,0.231714,0.295167,0.063625,0.233634,0.250935,0.065879,0.334896
1384,13.840000,0.255077,0.065471,0.232228,0.297134,0.063777,0.234042,0.253143,0.065566,0.335419
1385,13.850000,0.256919,0.065528,0.232726,0.298858,0.063712,0.234544,0.255172,0.065552,0.335940
1386,13.860000,0.258582,0.065480,0.233260,0.300658,0.063733,0.234871,0.257141,0.065534,0.336446
1387,13.870000,0.260380,0.065417,0.233717,0.302396,0.063816,0.235239,0.259049,0.065514,0.336904
1388,13.880000,0.262010,0.065573,0.234268,0.304047,0.063745,0.235784,0.260759,0.065438,0.337353
1389,13.890000,0.263711,0.065563,0.234631,0.305843,0.063916,0.236029,0.262642,0.065690,0.337784
1390,13.900000,0.265412,0.065449,0.235081,0.307405,0.063815,0.236526,0.264364,0.065781,0.338192
1391,13.910000,0.267065,0.065494,0.235495,0.309138,0.063891,0.236808,0.265972,0.065837,0.338563
1392,13.920000,0.268592,0.065527,0.235909,0.310644,0.063815,0.237401,0.267552,0.066118,0.338951
1393,13.930000,0.270302,0.065517,0.236361,0.312351,0.063879,0.237707,0.269142,0.066249,0.339447
1394,13.940000,0.271847,0.065511,0.236793,0.313894,0.063789,0.238283,0.270670,0.065823,0.339718
1395,13.950000,0.273507,0.065491,0.237205,0.315608,0.063780,0.238655,0.272309,0.065816,0.340205
1396,13.960000,0.275113,0.065403,0.237646,0.317260,0.063705,0.239065,0.273878,0.065750,0.340617
1397,13.970000,0.276758,0.065393,0.238080,0.318807,0.063739,0.239586,0.275443,0.065682,0.341005
1398,13.980000,0.278316,0.065336,0.238491,0.320454,0.063726,0.239992,0.277006,0.065766,0.341428
1399,13.990000,0.279815,0.065344,0.238957,0.321902,0.063655,0.240412,0.278573,0.065752,0.341862
1400,14.000000,0.281420,0.065177,0.239351,0.323556,0.063483,0.240849,0.280154,0.065640,0.342267
1401,14.010000,0.282915,0.065271,0.239756,0.324982,0.063559,0.241272,0.281719,0.065612,0.342735
1402,14.020000,0.284349,0.065193,0.240297,0.326394,0.063410,0.241787,0.283259,0.065527,0.343221
1403,14.030000,0.285691,0.065265,0.240736,0.327700,0.063433,0.242183,0.284785,0.065276,0.343718
1404,14.040000,0.287166,0.065054,0.241186,0.329238,0.063381,0.242485,0.286378,0.065086,0.344178
1405,14.050000,0.288442,0.065065,0.241642,0.330603,0.063440,0.242854,0.288065,0.064986,0.344591
1406,14.060000,0.290026,0.065087,0.242059,0.331991,0.063330,0.243177,0.289730,0.065110,0.344937
1407,14.070000,0.291261,0.065174,0.242499,0.333455,0.063500,0.243412,0.291437,0.065128,0.345392
1408,14.080000,0.292774,0.065121,0.242947,0.334767,0.063242,0.243786,0.292976,0.065008,0.345783
1409,14.090000,0.293996,0.065220,0.243320,0.336111,0.063381,0.244106,0.294610,0.065091,0.346150
1410,14.100000,0.295483,0.065138,0.243658,0.337591,0.063404,0.244311,0.296267,0.065025,0.346565
1411,14.110000,0.296814,0.065403,0.243917,0.338961,0.063380,0.244568,0.297910,0.064955,0.346944
1412,14.120000,0.298202,0.065170,0.244438,0.340304,0.063417,0.244844,0.299471,0.065034,0.347316
1413,14.130000,0.299434,0.065242,0.244798,0.341515,0.063275,0.245206,0.301068,0.064967,0.347708
1414,14.140000,0.300774,0.065136,0.245072,0.342899,0.063410,0.245285,0.302539,0.065031,0.348012
1415,14.150000,0.301865,0.065093,0.245383,0.343994,0.063238,0.245591,0.304084,0.064919,0.348313
1416,14.160000,0.303224,0.065018,0.245769,0.345296,0.063307,0.245671,0.305588,0.064854,0.348584
1417,14.170000,0.304259,0.064902,0.245909,0.346475,0.063265,0.245803,0.307066,0.064890,0.348831
1418,14.180000,0.305502,0.065022,0.246259,0.347639,0.063223,0.245929,0.308529,0.064822,0.349060
1419,14.190000,0.306577,0.064886,0.246468,0.348764,0.063184,0.246076,0.309928,0.064793,0.349332
1420,14.200000,0.307658,0.064869,0.246827,0.349863,0.063185,0.246259,0.311294,0.064723,0.349637
1421,14.210000,0.308729,0.064792,0.247060,0.350865,0.063160,0.246425,0.312678,0.064589,0.349932
1422,14.220000,0.309677,0.064851,0.247318,0.351856,0.063151,0.246619,0.313815,0.064646,0.350214
1423,14.230000,0.310572,0.064948,0.247551,0.352832,0.063216,0.246734,0.315170,0.064696,0.350404
1424,14.240000,0.311595,0.064880,0.247805,0.353730,0.063173,0.246897,0.316256,0.064742,0.350605
1425,14.250000,0.312448,0.064827,0.248099,0.354593,0.063067,0.247105,0.317345,0.064746,0.350930
1426,14.260000,0.313223,0.064805,0.248352,0.355365,0.063104,0.247304,0.318400,0.064730,0.351161
1427,14.270000,0.314068,0.064766,0.248645,0.356242,0.063122,0.247506,0.319313,0.064869,0.351422
