Format Version,1.23,Take Name,Sujith_cart_002_linear_movement,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-06-13 04.30.34.576 PM,Total Frames in Take,5507,Total Exported Frames,5507,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,wheeled_cart:center,wheeled_cart:center,wheeled_cart:center,wheeled_cart:org,wheeled_cart:org,wheeled_cart:org,wheeled_cart:x_vec,wheeled_cart:x_vec,wheeled_cart:x_vec,wheeled_cart:z_vec,wheeled_cart:z_vec,wheeled_cart:z_vec
,ID,"5EFBC8A2EB0811ECBCE17DD2D9C84CB3","5EFBC8A2EB0811ECBCE17DD2D9C84CB3","5EFBC8A2EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","65615183EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A6EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3","5EFBC8A4EB0811ECBCE17DD2D9C84CB3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z,X,Y,Z
90,0.900000,0.307993,0.068926,-0.126839,0.268384,0.067644,-0.193080,0.347875,0.067165,-0.190518,0.263241,0.069539,-0.065466
91,0.910000,0.308050,0.069199,-0.126892,0.268384,0.067638,-0.193073,0.347877,0.067161,-0.190515,0.263236,0.069546,-0.065452
92,0.920000,0.307986,0.068925,-0.126850,0.268380,0.067638,-0.193085,0.347871,0.067149,-0.190517,0.263232,0.069535,-0.065452
93,0.930000,0.308062,0.069201,-0.126882,0.268388,0.067644,-0.193074,0.347877,0.067151,-0.190527,0.263238,0.069538,-0.065453
94,0.940000,0.307990,0.068941,-0.126842,0.268390,0.067641,-0.193069,0.347877,0.067165,-0.190510,0.263239,0.069564,-0.065456
95,0.950000,0.307994,0.068932,-0.126839,0.268419,0.067666,-0.193084,0.347874,0.067171,-0.190509,0.263239,0.069541,-0.065450
96,0.960000,0.307993,0.068932,-0.126837,0.268391,0.067631,-0.193081,0.347873,0.067161,-0.190508,0.263242,0.069558,-0.065453
97,0.970000,0.307997,0.068941,-0.126835,0.268386,0.067638,-0.193077,0.347876,0.067162,-0.190513,0.263233,0.069538,-0.065455
98,0.980000,0.307992,0.068944,-0.126839,0.268392,0.067640,-0.193076,0.347879,0.067169,-0.190506,0.263231,0.069540,-0.065454
99,0.990000,0.307988,0.068932,-0.126847,0.268381,0.067636,-0.193078,0.347875,0.067168,-0.190517,0.263240,0.069529,-0.065463
100,1.000000,0.307992,0.068932,-0.126834,0.268389,0.067643,-0.193080,0.347875,0.067163,-0.190508,0.263228,0.069536,-0.065450
101,1.010000,0.307992,0.068934,-0.126842,0.268389,0.067651,-0.193088,0.347877,0.067154,-0.190509,0.263232,0.069547,-0.065446
102,1.020000,0.307987,0.068937,-0.126845,0.268387,0.067650,-0.193076,0.347877,0.067160,-0.190508,0.263235,0.069546,-0.065457
103,1.030000,0.307986,0.068940,-0.126838,0.268388,0.067655,-0.193074,0.347876,0.067170,-0.190517,0.263235,0.069556,-0.065449
104,1.040000,0.307993,0.068936,-0.126833,0.268391,0.067646,-0.193077,0.347875,0.067167,-0.190517,0.263232,0.069542,-0.065452
