sys_time,e_fr,e_fl,e_rr,e_rl
2022-06-15 12:14:00.118493,-7439,8332,8437,-8135
2022-06-15 12:14:00.118493,-7439,8332,8437,-8135
2022-06-15 12:14:00.118993,-7439,8332,8437,-8135
2022-06-15 12:14:00.208173,-7439,8332,8437,-8135
2022-06-15 12:14:00.208674,-7439,8332,8437,-8135
2022-06-15 12:14:00.208674,-7439,8332,8437,-8135
2022-06-15 12:14:00.208674,-7439,8332,8437,-8135
2022-06-15 12:14:00.209174,-7439,8332,8437,-8135
2022-06-15 12:14:00.209174,-7439,8332,8437,-8135
2022-06-15 12:14:00.209174,-7439,8332,8437,-8135
2022-06-15 12:14:00.209676,-7439,8332,8437,-8135
2022-06-15 12:14:00.209676,-7439,8332,8437,-8135
2022-06-15 12:14:00.209676,-7439,8332,8437,-8135
2022-06-15 12:14:00.210177,-7439,8332,8437,-8135
2022-06-15 12:14:00.324331,-7439,8332,8437,-8135
2022-06-15 12:14:00.324831,-7439,8332,8437,-8135
2022-06-15 12:14:00.324831,-7439,8332,8437,-8135
2022-06-15 12:14:00.324831,-7439,8332,8437,-8135
2022-06-15 12:14:00.325347,-7439,8332,8437,-8135
2022-06-15 12:14:00.325347,-7439,8332,8437,-8135
2022-06-15 12:14:00.325347,-7439,8332,8437,-8135
2022-06-15 12:14:00.325808,-7439,8332,8437,-8135
2022-06-15 12:14:00.325808,-7439,8332,8437,-8135
2022-06-15 12:14:00.325808,-7439,8332,8437,-8135
2022-06-15 12:14:00.325808,-7439,8332,8437,-8135
2022-06-15 12:14:00.326340,-7439,8332,8437,-8135
2022-06-15 12:14:00.416041,-7439,8332,8437,-8135
2022-06-15 12:14:00.416041,-7439,8332,8437,-8135
2022-06-15 12:14:00.416041,-7439,8332,8437,-8135
2022-06-15 12:14:00.416568,-7439,8332,8437,-8135
2022-06-15 12:14:00.416568,-7439,8332,8437,-8135
2022-06-15 12:14:00.416568,-7439,8332,8437,-8135
2022-06-15 12:14:00.417065,-7439,8332,8437,-8135
2022-06-15 12:14:00.417065,-7439,8332,8437,-8135
2022-06-15 12:14:00.417065,-7439,8332,8437,-8135
2022-06-15 12:14:00.417065,-7439,8332,8437,-8135
2022-06-15 12:14:00.417573,-7439,8332,8437,-8135
2022-06-15 12:14:00.529541,-7439,8332,8437,-8135
2022-06-15 12:14:00.530041,-7439,8332,8437,-8135
2022-06-15 12:14:00.530041,-7439,8332,8437,-8135
2022-06-15 12:14:00.530041,-7439,8332,8437,-8135
2022-06-15 12:14:00.530543,-7439,8332,8437,-8135
2022-06-15 12:14:00.530543,-7439,8332,8437,-8135
2022-06-15 12:14:00.531050,-7439,8332,8437,-8135
2022-06-15 12:14:00.531050,-7439,8332,8437,-8135
2022-06-15 12:14:00.531542,-7439,8332,8437,-8135
2022-06-15 12:14:00.531542,-7439,8332,8437,-8135
2022-06-15 12:14:00.532042,-7439,8332,8437,-8135
2022-06-15 12:14:00.532042,-7439,8332,8437,-8135
2022-06-15 12:14:00.643403,-7439,8332,8437,-8135
2022-06-15 12:14:00.643403,-7439,8332,8437,-8135
2022-06-15 12:14:00.643403,-7439,8332,8437,-8135
