Format Version,1.23,Take Name,random_movement_sync_mc,Take Notes,,Capture Frame Rate,100.000000,Export Frame Rate,100.000000,Capture Start Time,2022-06-23 09.53.21.904 AM,Total Frames in Take,5406,Total Exported Frames,5406,Rotation Type,Quaternion,Length Units,Meters,Coordinate Space,Global

,Type,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker,Marker
,Name,mecanum:org,mecanum:org,mecanum:org,mecanum:xdir,mecanum:xdir,mecanum:xdir,mecanum:zdir,mecanum:zdir,mecanum:zdir
,ID,"7ADBF873F2AC11EC20C8B848E850B3","7ADBF873F2AC11EC20C8B848E850B3","7ADBF873F2AC11EC20C8B848E850B3","7ADBF874F2AC11EC20C8B848E850B3","7ADBF874F2AC11EC20C8B848E850B3","7ADBF874F2AC11EC20C8B848E850B3","7ADBF875F2AC11EC20C8B848E850B3","7ADBF875F2AC11EC20C8B848E850B3","7ADBF875F2AC11EC20C8B848E850B3"
,,Position,Position,Position,Position,Position,Position,Position,Position,Position
Frame,Time (Seconds),X,Y,Z,X,Y,Z,X,Y,Z
1167,11.670000,0.065217,0.068630,0.088708,0.107511,0.066940,0.085492,0.071955,0.067389,0.191721
1168,11.680000,0.065297,0.068656,0.090423,0.107641,0.066926,0.087374,0.072086,0.067262,0.193399
1169,11.690000,0.065478,0.068588,0.092145,0.107775,0.066883,0.089061,0.072283,0.067330,0.195321
1170,11.700000,0.065627,0.068615,0.093834,0.107948,0.066920,0.090762,0.072479,0.067238,0.196867
1171,11.710000,0.065792,0.068808,0.095421,0.108152,0.067005,0.092286,0.072789,0.067586,0.198511
1172,11.720000,0.066008,0.068713,0.096958,0.108369,0.067012,0.093870,0.072991,0.067654,0.200084
1173,11.730000,0.066222,0.068899,0.098631,0.108539,0.067046,0.095394,0.073221,0.067805,0.201639
1174,11.740000,0.066409,0.068679,0.100127,0.108665,0.067061,0.097000,0.073503,0.067754,0.203269
1175,11.750000,0.066638,0.068919,0.101802,0.108857,0.067099,0.098482,0.073749,0.067903,0.204756
1176,11.760000,0.066814,0.068730,0.103244,0.109081,0.067074,0.100036,0.074022,0.067839,0.206370
1177,11.770000,0.066985,0.068911,0.104897,0.109294,0.067014,0.101527,0.074298,0.067968,0.207865
1178,11.780000,0.067238,0.068808,0.106375,0.109552,0.067068,0.103048,0.074627,0.067873,0.209391
1179,11.790000,0.067486,0.068798,0.107962,0.109753,0.067040,0.104478,0.075039,0.067971,0.210948
1180,11.800000,0.067603,0.068656,0.109423,0.109951,0.066925,0.106004,0.075329,0.067903,0.212442
1181,11.810000,0.067772,0.068634,0.110985,0.110095,0.066907,0.107431,0.075724,0.067866,0.213958
1182,11.820000,0.067931,0.068595,0.112451,0.110194,0.066941,0.108834,0.076020,0.067827,0.215442
1183,11.830000,0.068038,0.068573,0.114002,0.110403,0.066906,0.110243,0.076365,0.067710,0.216873
1184,11.840000,0.068295,0.068602,0.115427,0.110553,0.066958,0.111698,0.076715,0.067627,0.218398
1185,11.850000,0.068557,0.068687,0.116882,0.110806,0.067023,0.113097,0.077076,0.067637,0.219830
1186,11.860000,0.068775,0.068565,0.118346,0.110991,0.066995,0.114476,0.077339,0.067665,0.221288
1187,11.870000,0.069022,0.068662,0.119663,0.111185,0.067083,0.115923,0.077615,0.067650,0.222686
1188,11.880000,0.069225,0.068738,0.121289,0.111387,0.067054,0.117302,0.077929,0.067727,0.224208
1189,11.890000,0.069400,0.068712,0.122616,0.111595,0.067039,0.118735,0.078151,0.067687,0.225589
1190,11.900000,0.069468,0.068765,0.124101,0.111711,0.067057,0.120139,0.078376,0.067640,0.226985
1191,11.910000,0.069605,0.068717,0.125511,0.111891,0.066975,0.121494,0.078560,0.067686,0.228455
1192,11.920000,0.069818,0.068764,0.126934,0.112050,0.067066,0.122965,0.078766,0.067568,0.229795
1193,11.930000,0.069907,0.068689,0.128289,0.112212,0.066860,0.124293,0.078970,0.067557,0.231253
1194,11.940000,0.070093,0.068724,0.129782,0.112314,0.066928,0.125776,0.079224,0.067340,0.232608
1195,11.950000,0.070348,0.068751,0.131044,0.112468,0.066938,0.127003,0.079488,0.067567,0.234010
1196,11.960000,0.070451,0.068676,0.132341,0.112620,0.066962,0.128335,0.079691,0.067614,0.235223
1197,11.970000,0.070575,0.068611,0.133662,0.112826,0.066898,0.129510,0.079948,0.067633,0.236601
1198,11.980000,0.070853,0.068682,0.134872,0.112997,0.066908,0.130757,0.080289,0.067802,0.237787
1199,11.990000,0.071055,0.068594,0.136279,0.113253,0.066974,0.132009,0.080520,0.067756,0.239033
1200,12.000000,0.071230,0.068463,0.137478,0.113452,0.066865,0.133266,0.080947,0.067820,0.240376
1201,12.010000,0.071433,0.068545,0.138746,0.113647,0.066780,0.134487,0.081313,0.067774,0.241632
1202,12.020000,0.071681,0.068437,0.140056,0.113877,0.066770,0.135705,0.081683,0.067737,0.242931
1203,12.030000,0.071898,0.068389,0.141389,0.114092,0.066732,0.136983,0.082118,0.067758,0.244232
1204,12.040000,0.072145,0.068303,0.142678,0.114313,0.066773,0.138205,0.082511,0.067713,0.245581
1205,12.050000,0.072419,0.068264,0.144085,0.114568,0.066646,0.139477,0.082975,0.067603,0.246817
1206,12.060000,0.072745,0.068310,0.145207,0.114831,0.066697,0.140626,0.083411,0.067652,0.248134
1207,12.070000,0.073074,0.068328,0.146565,0.115177,0.066779,0.141825,0.083822,0.067792,0.249218
1208,12.080000,0.073340,0.068320,0.147701,0.115462,0.066785,0.142972,0.084278,0.067884,0.250538
1209,12.090000,0.073555,0.068538,0.149112,0.115709,0.066739,0.144215,0.084671,0.067721,0.251732
1210,12.100000,0.073799,0.068406,0.150269,0.115928,0.066886,0.145381,0.085108,0.067791,0.252977
1211,12.110000,0.073999,0.068486,0.151591,0.116126,0.066773,0.146563,0.085403,0.067876,0.254211
1212,12.120000,0.074195,0.068585,0.152818,0.116315,0.066956,0.147867,0.085794,0.067945,0.255485
1213,12.130000,0.074363,0.068432,0.154098,0.116521,0.066922,0.149091,0.086093,0.067945,0.256807
1214,12.140000,0.074557,0.068593,0.155427,0.116672,0.066883,0.150336,0.086407,0.067929,0.258029
1215,12.150000,0.074779,0.068644,0.156668,0.116827,0.066921,0.151593,0.086653,0.068026,0.259333
1216,12.160000,0.075012,0.068566,0.158032,0.117034,0.066868,0.152807,0.086886,0.067890,0.260575
1217,12.170000,0.075113,0.068572,0.159224,0.117199,0.066904,0.154101,0.087106,0.067869,0.261865
1218,12.180000,0.075355,0.068598,0.160501,0.117422,0.066910,0.155344,0.087320,0.067901,0.263165
1219,12.190000,0.075530,0.068613,0.161806,0.117563,0.066847,0.156580,0.087526,0.067796,0.264388
1220,12.200000,0.075676,0.068524,0.163030,0.117812,0.066851,0.157846,0.087758,0.067818,0.265711
1221,12.210000,0.075860,0.068456,0.164342,0.117991,0.066754,0.159164,0.087975,0.067711,0.266977
1222,12.220000,0.076084,0.068454,0.165670,0.118134,0.066685,0.160350,0.088220,0.067676,0.268259
1223,12.230000,0.076258,0.068362,0.166878,0.118305,0.066676,0.161734,0.088450,0.067595,0.269529
1224,12.240000,0.076397,0.068352,0.168190,0.118461,0.066624,0.162896,0.088693,0.067591,0.270846
1225,12.250000,0.076616,0.068250,0.169397,0.118693,0.066705,0.164111,0.089047,0.067508,0.271952
1226,12.260000,0.076768,0.068267,0.170542,0.118866,0.066609,0.165184,0.089332,0.067551,0.273171
1227,12.270000,0.076965,0.068306,0.171811,0.119083,0.066610,0.166282,0.089630,0.067463,0.274246
1228,12.280000,0.077179,0.068035,0.172912,0.119388,0.066561,0.167473,0.090115,0.067495,0.275496
1229,12.290000,0.077496,0.068175,0.174047,0.119573,0.066535,0.168482,0.090440,0.067559,0.276600
1230,12.300000,0.077736,0.068193,0.175132,0.119819,0.066577,0.169530,0.090656,0.067632,0.277580
1231,12.310000,0.077908,0.068169,0.176051,0.119987,0.066698,0.170583,0.090891,0.067707,0.278677
1232,12.320000,0.078141,0.068274,0.177132,0.120205,0.066641,0.171582,0.091077,0.067747,0.279675
1233,12.330000,0.078297,0.068268,0.178095,0.120423,0.066544,0.172544,0.091274,0.067799,0.280627
1234,12.340000,0.078481,0.068150,0.179044,0.120591,0.066600,0.173554,0.091371,0.067874,0.281602
1235,12.350000,0.078650,0.068256,0.180090,0.120753,0.066687,0.174537,0.091474,0.067907,0.282609
1236,12.360000,0.078784,0.068381,0.181013,0.120833,0.066692,0.175581,0.091610,0.067921,0.283653
1237,12.370000,0.078856,0.068404,0.181915,0.120865,0.066715,0.176451,0.091736,0.068059,0.284515
1238,12.380000,0.078984,0.068361,0.182987,0.121023,0.066782,0.177429,0.091864,0.068088,0.285460
1239,12.390000,0.079059,0.068343,0.183831,0.121118,0.066797,0.178376,0.092033,0.068155,0.286469
1240,12.400000,0.079177,0.068499,0.184828,0.121229,0.066775,0.179188,0.092190,0.068067,0.287289
1241,12.410000,0.079303,0.068447,0.185673,0.121423,0.066851,0.180143,0.092317,0.068045,0.288147
1242,12.420000,0.079415,0.068401,0.186546,0.121525,0.066875,0.181049,0.092486,0.068104,0.289101
1243,12.430000,0.079577,0.068537,0.187483,0.121598,0.066856,0.181884,0.092584,0.068115,0.290002
1244,12.440000,0.079636,0.068639,0.188355,0.121731,0.066713,0.182729,0.092654,0.068023,0.290830
1245,12.450000,0.079738,0.068518,0.189161,0.121832,0.066824,0.183689,0.092803,0.068101,0.291689
1246,12.460000,0.079836,0.068385,0.189980,0.121910,0.066874,0.184483,0.092846,0.068136,0.292533
1247,12.470000,0.079910,0.068616,0.190904,0.121987,0.066798,0.185259,0.092975,0.068151,0.293420
1248,12.480000,0.080067,0.068585,0.191729,0.122072,0.066757,0.186187,0.093081,0.068089,0.294192
1249,12.490000,0.080147,0.068488,0.192494,0.122164,0.066872,0.187007,0.093145,0.068191,0.295051
1250,12.500000,0.080205,0.068382,0.193415,0.122289,0.066802,0.187802,0.093254,0.068141,0.295901
1251,12.510000,0.080349,0.068466,0.194228,0.122416,0.066786,0.188664,0.093382,0.068079,0.296707
1252,12.520000,0.080492,0.068522,0.195011,0.122506,0.066721,0.189498,0.093471,0.068100,0.297578
1253,12.530000,0.080626,0.068524,0.195915,0.122659,0.066713,0.190370,0.093581,0.068074,0.298428
1254,12.540000,0.080728,0.068420,0.196750,0.122813,0.066690,0.191238,0.093651,0.068050,0.299220
1255,12.550000,0.080926,0.068446,0.197594,0.122937,0.066638,0.192139,0.093703,0.068034,0.300141
1256,12.560000,0.081051,0.068396,0.198449,0.123094,0.066535,0.192912,0.093756,0.067935,0.301029
1257,12.570000,0.081163,0.068386,0.199298,0.123243,0.066631,0.193927,0.093821,0.067795,0.301802
1258,12.580000,0.081385,0.068215,0.200156,0.123405,0.066627,0.194789,0.093925,0.067757,0.302664
1259,12.590000,0.081565,0.068321,0.200904,0.123514,0.066522,0.195536,0.093972,0.067730,0.303530
1260,12.600000,0.081674,0.068358,0.201720,0.123658,0.066459,0.196343,0.094090,0.067756,0.304274
1261,12.610000,0.081794,0.068248,0.202393,0.123847,0.066510,0.197121,0.094258,0.067726,0.304947
1262,12.620000,0.081945,0.068181,0.203062,0.124017,0.066499,0.197801,0.094455,0.067737,0.305699
1263,12.630000,0.082102,0.068073,0.203826,0.124184,0.066396,0.198483,0.094591,0.067681,0.306453
1264,12.640000,0.082273,0.068099,0.204610,0.124328,0.066341,0.199215,0.094774,0.067572,0.307110
1265,12.650000,0.082508,0.068044,0.205279,0.124496,0.066282,0.199971,0.094986,0.067646,0.307875
1266,12.660000,0.082742,0.068032,0.205899,0.124671,0.066399,0.200613,0.095142,0.067688,0.308499
1267,12.670000,0.082842,0.067976,0.206459,0.124827,0.066373,0.201160,0.095259,0.067793,0.309126
1268,12.680000,0.082963,0.067951,0.207065,0.124966,0.066355,0.201778,0.095387,0.067853,0.309682
1269,12.690000,0.083098,0.068016,0.207660,0.125084,0.066352,0.202353,0.095410,0.067782,0.310176
1270,12.700000,0.083249,0.068078,0.208146,0.125236,0.066374,0.202931,0.095468,0.067914,0.310788
1271,12.710000,0.083375,0.068053,0.208619,0.125423,0.066456,0.203450,0.095467,0.067997,0.311303
1272,12.720000,0.083505,0.068082,0.209009,0.125564,0.066482,0.203960,0.095467,0.068010,0.311736
1273,12.730000,0.083591,0.068067,0.209437,0.125665,0.066455,0.204389,0.095436,0.067999,0.312147
1274,12.740000,0.083666,0.068117,0.209842,0.125786,0.066449,0.204799,0.095409,0.067985,0.312491
1275,12.750000,0.083757,0.068149,0.210215,0.125850,0.066476,0.205201,0.095417,0.067966,0.312855
1276,12.760000,0.083823,0.068190,0.210603,0.125924,0.066472,0.205539,0.095496,0.067998,0.313273
1277,12.770000,0.083904,0.068133,0.210918,0.125994,0.066470,0.205897,0.095549,0.068012,0.313596
1278,12.780000,0.083968,0.068138,0.211170,0.126064,0.066406,0.206163,0.095615,0.068064,0.313885
1279,12.790000,0.084038,0.068081,0.211421,0.126156,0.066458,0.206462,0.095615,0.068083,0.314203
1280,12.800000,0.084073,0.068114,0.211665,0.126216,0.066517,0.206766,0.095644,0.068104,0.314437
1281,12.810000,0.084095,0.068136,0.211911,0.126249,0.066512,0.207019,0.095668,0.068127,0.314633
1282,12.820000,0.084117,0.068179,0.212082,0.126278,0.066515,0.207201,0.095674,0.068166,0.314822
1283,12.830000,0.084147,0.068197,0.212249,0.126329,0.066469,0.207382,0.095704,0.068150,0.315019
1284,12.840000,0.084166,0.068203,0.212387,0.126355,0.066494,0.207593,0.095727,0.068137,0.315163
1285,12.850000,0.084207,0.068266,0.212624,0.126380,0.066506,0.207742,0.095763,0.068144,0.315301
1286,12.860000,0.084229,0.068325,0.212775,0.126391,0.066510,0.207849,0.095797,0.068164,0.315433
1287,12.870000,0.084255,0.068348,0.212879,0.126424,0.066519,0.207959,0.095816,0.068159,0.315531
1288,12.880000,0.084286,0.068381,0.212974,0.126451,0.066548,0.208037,0.095819,0.068116,0.315631
1289,12.890000,0.084282,0.068310,0.213077,0.126453,0.066547,0.208109,0.095835,0.068115,0.315729
1290,12.900000,0.084295,0.068314,0.213100,0.126445,0.066555,0.208164,0.095837,0.068115,0.315754
1291,12.910000,0.084297,0.068313,0.213126,0.126448,0.066559,0.208193,0.095837,0.068112,0.315772
1292,12.920000,0.084291,0.068303,0.213116,0.126457,0.066559,0.208183,0.095800,0.068108,0.315780
1293,12.930000,0.084287,0.068309,0.213090,0.126445,0.066557,0.208163,0.095794,0.068127,0.315767
1294,12.940000,0.084285,0.068310,0.213044,0.126437,0.066553,0.208128,0.095819,0.068125,0.315715
1295,12.950000,0.084279,0.068294,0.212980,0.126437,0.066526,0.208037,0.095805,0.068109,0.315647
1296,12.960000,0.084269,0.068330,0.212898,0.126435,0.066521,0.207977,0.095812,0.068126,0.315580
1297,12.970000,0.084256,0.068327,0.212836,0.126427,0.066515,0.207917,0.095806,0.068141,0.315501
1298,12.980000,0.084276,0.068285,0.212738,0.126412,0.066502,0.207842,0.095815,0.068158,0.315426
1299,12.990000,0.084238,0.068277,0.212659,0.126408,0.066488,0.207765,0.095788,0.068151,0.315319
1300,13.000000,0.084252,0.068290,0.212540,0.126400,0.066486,0.207685,0.095772,0.068156,0.315245
1301,13.010000,0.084198,0.068215,0.212378,0.126387,0.066486,0.207592,0.095757,0.068154,0.315157
1302,13.020000,0.084181,0.068191,0.212286,0.126369,0.066460,0.207444,0.095749,0.068151,0.315064
1303,13.030000,0.084168,0.068185,0.212187,0.126340,0.066462,0.207312,0.095725,0.068166,0.314928
1304,13.040000,0.084160,0.068194,0.212067,0.126301,0.066513,0.207180,0.095710,0.068176,0.314810
1305,13.050000,0.084134,0.068132,0.211923,0.126274,0.066533,0.207042,0.095705,0.068147,0.314666
1306,13.060000,0.084115,0.068090,0.211745,0.126246,0.066526,0.206896,0.095669,0.068153,0.314518
1307,13.070000,0.084112,0.068106,0.211567,0.126228,0.066451,0.206663,0.095647,0.068134,0.314367
1308,13.080000,0.084098,0.068096,0.211405,0.126202,0.066444,0.206464,0.095602,0.068045,0.314162
1309,13.090000,0.084058,0.068125,0.211229,0.126169,0.066432,0.206271,0.095605,0.068124,0.313970
1310,13.100000,0.084024,0.068127,0.211034,0.126121,0.066432,0.206073,0.095541,0.068057,0.313735
1311,13.110000,0.084020,0.068136,0.210792,0.126092,0.066405,0.205869,0.095514,0.068061,0.313535
1312,13.120000,0.084030,0.068088,0.210573,0.126080,0.066443,0.205650,0.095467,0.068037,0.313307
1313,13.130000,0.084004,0.068210,0.210342,0.126046,0.066445,0.205446,0.095426,0.068045,0.313055
1314,13.140000,0.083962,0.068096,0.210129,0.126030,0.066457,0.205222,0.095367,0.068027,0.312829
1315,13.150000,0.083949,0.068063,0.209928,0.126012,0.066434,0.205039,0.095340,0.068054,0.312619
1316,13.160000,0.083916,0.068030,0.209691,0.126010,0.066384,0.204825,0.095316,0.068046,0.312462
1317,13.170000,0.083892,0.068015,0.209521,0.125975,0.066346,0.204656,0.095297,0.068043,0.312314
1318,13.180000,0.083872,0.068004,0.209386,0.125964,0.066324,0.204489,0.095292,0.068059,0.312165
1319,13.190000,0.083848,0.067986,0.209266,0.125932,0.066319,0.204358,0.095281,0.068052,0.312014
1320,13.200000,0.083802,0.068008,0.209112,0.125916,0.066342,0.204230,0.095276,0.068043,0.311868
1321,13.210000,0.083784,0.067982,0.208999,0.125893,0.066363,0.204110,0.095275,0.068079,0.311758
1322,13.220000,0.083744,0.068025,0.208883,0.125850,0.066378,0.203982,0.095234,0.068072,0.311660
1323,13.230000,0.083710,0.068053,0.208795,0.125824,0.066372,0.203878,0.095260,0.068064,0.311562
1324,13.240000,0.083717,0.068084,0.208725,0.125800,0.066360,0.203804,0.095253,0.068053,0.311482
1325,13.250000,0.083717,0.068081,0.208670,0.125790,0.066365,0.203748,0.095255,0.068046,0.311421
1326,13.260000,0.083715,0.068067,0.208634,0.125787,0.066379,0.203704,0.095278,0.068035,0.311364
1327,13.270000,0.083734,0.068090,0.208613,0.125810,0.066355,0.203687,0.095281,0.068048,0.311341
1328,13.280000,0.083724,0.068083,0.208601,0.125802,0.066370,0.203666,0.095274,0.068038,0.311331
1329,13.290000,0.083727,0.068066,0.208582,0.125795,0.066376,0.203645,0.095237,0.068023,0.311300
1330,13.300000,0.083729,0.068080,0.208571,0.125801,0.066366,0.203641,0.095222,0.068011,0.311301
1331,13.310000,0.083738,0.068050,0.208555,0.125804,0.066362,0.203635,0.095226,0.068008,0.311290
1332,13.320000,0.083737,0.068078,0.208556,0.125786,0.066382,0.203622,0.095219,0.068024,0.311277
1333,13.330000,0.083725,0.068037,0.208533,0.125794,0.066358,0.203627,0.095212,0.068016,0.311293
1334,13.340000,0.083704,0.068060,0.208517,0.125790,0.066368,0.203633,0.095207,0.068015,0.311294
1335,13.350000,0.083740,0.068081,0.208558,0.125793,0.066378,0.203633,0.095222,0.068021,0.311295
1336,13.360000,0.083707,0.068058,0.208572,0.125805,0.066389,0.203658,0.095252,0.068040,0.311305
1337,13.370000,0.083702,0.068063,0.208581,0.125831,0.066363,0.203678,0.095235,0.068020,0.311322
1338,13.380000,0.083733,0.068098,0.208610,0.125817,0.066362,0.203680,0.095233,0.068035,0.311328
1339,13.390000,0.083725,0.068095,0.208638,0.125833,0.066347,0.203725,0.095267,0.068039,0.311374
1340,13.400000,0.083726,0.068096,0.208670,0.125831,0.066372,0.203758,0.095267,0.068066,0.311418
1341,13.410000,0.083729,0.068089,0.208713,0.125836,0.066358,0.203813,0.095241,0.068037,0.311459
1342,13.420000,0.083705,0.068048,0.208775,0.125834,0.066367,0.203862,0.095252,0.068051,0.311523
1343,13.430000,0.083710,0.068051,0.208820,0.125868,0.066350,0.203923,0.095252,0.068077,0.311594
1344,13.440000,0.083707,0.068047,0.208870,0.125870,0.066366,0.203986,0.095240,0.068072,0.311669
1345,13.450000,0.083736,0.068043,0.208945,0.125877,0.066344,0.204067,0.095285,0.068058,0.311726
1346,13.460000,0.083770,0.067995,0.209023,0.125877,0.066357,0.204138,0.095272,0.068052,0.311786
1347,13.470000,0.083774,0.068024,0.209091,0.125898,0.066366,0.204192,0.095282,0.068054,0.311836
1348,13.480000,0.083777,0.068003,0.209131,0.125903,0.066350,0.204245,0.095288,0.068061,0.311881
1349,13.490000,0.083792,0.068002,0.209161,0.125908,0.066337,0.204268,0.095311,0.068060,0.311904
1350,13.500000,0.083810,0.068018,0.209180,0.125914,0.066344,0.204281,0.095303,0.068059,0.311911
1351,13.510000,0.083800,0.068006,0.209160,0.125928,0.066348,0.204283,0.095268,0.068059,0.311907
1352,13.520000,0.083797,0.068011,0.209138,0.125921,0.066349,0.204256,0.095288,0.068063,0.311876
1353,13.530000,0.083795,0.068029,0.209092,0.125934,0.066362,0.204222,0.095279,0.068053,0.311842
1354,13.540000,0.083622,0.067785,0.208849,0.125929,0.066350,0.204185,0.095285,0.068054,0.311796
1355,13.550000,0.083649,0.067777,0.208796,0.125918,0.066356,0.204121,0.095251,0.068035,0.311739
1356,13.560000,0.083634,0.067800,0.208738,0.125923,0.066354,0.204054,0.095271,0.068064,0.311675
1357,13.570000,0.083677,0.067843,0.208619,0.125913,0.066361,0.203963,0.095276,0.068049,0.311593
1358,13.580000,0.083681,0.067833,0.208553,0.125890,0.066398,0.203891,0.095267,0.068058,0.311502
1359,13.590000,0.083671,0.067856,0.208476,0.125885,0.066341,0.203807,0.095251,0.068084,0.311432
1360,13.600000,0.083659,0.067839,0.208400,0.125856,0.066358,0.203724,0.095254,0.068026,0.311328
1361,13.610000,0.083661,0.067849,0.208347,0.125832,0.066354,0.203645,0.095234,0.068019,0.311257
1362,13.620000,0.083639,0.067784,0.208257,0.125799,0.066373,0.203586,0.095201,0.068026,0.311195
1363,13.630000,0.083634,0.067788,0.208213,0.125788,0.066362,0.203531,0.095057,0.067821,0.310985
1364,13.640000,0.083635,0.067773,0.208154,0.125769,0.066375,0.203468,0.095078,0.067817,0.310908
1365,13.650000,0.083618,0.067772,0.208130,0.125766,0.066350,0.203433,0.095095,0.067825,0.310882
1366,13.660000,0.083648,0.067792,0.208112,0.125760,0.066360,0.203406,0.095102,0.067814,0.310865
1367,13.670000,0.083618,0.067769,0.208088,0.125776,0.066360,0.203390,0.095108,0.067826,0.310857
1368,13.680000,0.083628,0.067770,0.208068,0.125758,0.066356,0.203380,0.095114,0.067790,0.310823
1369,13.690000,0.083633,0.067789,0.208064,0.125771,0.066345,0.203353,0.095111,0.067799,0.310799
1370,13.700000,0.083627,0.067780,0.208021,0.125758,0.066357,0.203327,0.095111,0.067802,0.310778
1371,13.710000,0.083614,0.067784,0.208008,0.125731,0.066333,0.203268,0.095110,0.067807,0.310744
1372,13.720000,0.083616,0.067805,0.207953,0.125731,0.066323,0.203220,0.095092,0.067787,0.310711
1373,13.730000,0.083620,0.067810,0.207891,0.125740,0.066299,0.203177,0.095113,0.067798,0.310660
1374,13.740000,0.083622,0.067828,0.207850,0.125735,0.066310,0.203132,0.095095,0.067777,0.310615
1375,13.750000,0.083611,0.067816,0.207813,0.125721,0.066280,0.203087,0.095092,0.067763,0.310585
1376,13.760000,0.083593,0.067778,0.207775,0.125724,0.066284,0.203055,0.095082,0.067770,0.310548
1377,13.770000,0.083602,0.067788,0.207739,0.125723,0.066278,0.203025,0.095087,0.067760,0.310511
1378,13.780000,0.083616,0.067811,0.207725,0.125722,0.066270,0.203001,0.095063,0.067722,0.310476
1379,13.790000,0.083602,0.067751,0.207677,0.125727,0.066265,0.202975,0.095080,0.067764,0.310470
1380,13.800000,0.083605,0.067752,0.207653,0.125720,0.066287,0.202967,0.095080,0.067759,0.310438
1381,13.810000,0.083599,0.067793,0.207667,0.125721,0.066272,0.202953,0.095083,0.067742,0.310412
1382,13.820000,0.083598,0.067767,0.207656,0.125721,0.066278,0.202946,0.095073,0.067728,0.310413
1383,13.830000,0.083592,0.067797,0.207665,0.125707,0.066284,0.202939,0.095082,0.067754,0.310436
1384,13.840000,0.083624,0.067787,0.207662,0.125711,0.066280,0.202948,0.095072,0.067702,0.310393
1385,13.850000,0.083610,0.067746,0.207639,0.125712,0.066278,0.202952,0.095065,0.067730,0.310388
1386,13.860000,0.083638,0.067774,0.207654,0.125720,0.066287,0.202950,0.095060,0.067711,0.310392
1387,13.870000,0.083614,0.067744,0.207650,0.125722,0.066276,0.202953,0.095078,0.067709,0.310409
1388,13.880000,0.083638,0.067773,0.207659,0.125716,0.066279,0.202955,0.095085,0.067755,0.310435
1389,13.890000,0.083633,0.067781,0.207666,0.125719,0.066297,0.202960,0.095091,0.067735,0.310417
1390,13.900000,0.083605,0.067794,0.207687,0.125718,0.066284,0.202969,0.095069,0.067706,0.310426
1391,13.910000,0.083637,0.067827,0.207697,0.125700,0.066284,0.202973,0.095075,0.067724,0.310452
1392,13.920000,0.083618,0.067822,0.207696,0.125711,0.066282,0.202970,0.095083,0.067729,0.310429
1393,13.930000,0.083627,0.067819,0.207696,0.125701,0.066287,0.202972,0.095099,0.067740,0.310431
1394,13.940000,0.083603,0.067833,0.207691,0.125705,0.066311,0.202985,0.095095,0.067787,0.310477
1395,13.950000,0.083610,0.067806,0.207699,0.125709,0.066308,0.202999,0.095101,0.067778,0.310489
1396,13.960000,0.083633,0.067828,0.207733,0.125713,0.066286,0.202998,0.095105,0.067766,0.310495
1397,13.970000,0.083629,0.067815,0.207750,0.125706,0.066310,0.203024,0.095107,0.067777,0.310511
1398,13.980000,0.083634,0.067822,0.207768,0.125707,0.066293,0.203045,0.095122,0.067740,0.310515
1399,13.990000,0.083622,0.067820,0.207791,0.125708,0.066282,0.203056,0.095111,0.067774,0.310556
1400,14.000000,0.083633,0.067813,0.207814,0.125718,0.066327,0.203082,0.095153,0.067796,0.310584
1401,14.010000,0.083632,0.067817,0.207833,0.125704,0.066318,0.203105,0.095137,0.067808,0.310610
1402,14.020000,0.083635,0.067814,0.207847,0.125716,0.066308,0.203130,0.095152,0.067800,0.310628
1403,14.030000,0.083645,0.067819,0.207882,0.125708,0.066323,0.203152,0.095171,0.067801,0.310658
1404,14.040000,0.083638,0.067830,0.207915,0.125712,0.066321,0.203179,0.095180,0.067815,0.310689
1405,14.050000,0.083643,0.067799,0.207986,0.125692,0.066312,0.203200,0.095192,0.067809,0.310729
1406,14.060000,0.083650,0.067828,0.207997,0.125702,0.066334,0.203234,0.095195,0.067818,0.310758
1407,14.070000,0.083649,0.067804,0.208050,0.125707,0.066337,0.203278,0.095250,0.067811,0.310787
1408,14.080000,0.083629,0.067785,0.208056,0.125714,0.066357,0.203297,0.095276,0.067799,0.310831
1409,14.090000,0.083635,0.067802,0.208073,0.125710,0.066393,0.203324,0.095282,0.067851,0.310866
1410,14.100000,0.083640,0.067797,0.208084,0.125716,0.066343,0.203309,0.095252,0.067812,0.310858
1411,14.110000,0.083638,0.067793,0.208090,0.125720,0.066342,0.203334,0.095253,0.067834,0.310855
1412,14.120000,0.083643,0.067795,0.208080,0.125711,0.066380,0.203337,0.095258,0.067826,0.310853
1413,14.130000,0.083644,0.067795,0.208076,0.125713,0.066335,0.203317,0.095250,0.067817,0.310860
1414,14.140000,0.083631,0.067780,0.208074,0.125707,0.066391,0.203314,0.095262,0.067854,0.310853
1415,14.150000,0.083633,0.067801,0.208069,0.125704,0.066350,0.203292,0.095279,0.067853,0.310823
1416,14.160000,0.083650,0.067806,0.208074,0.125697,0.066371,0.203300,0.095274,0.067845,0.310812
1417,14.170000,0.083657,0.067812,0.208069,0.125711,0.066386,0.203314,0.095258,0.067827,0.310844
1418,14.180000,0.083640,0.067788,0.208064,0.125715,0.066391,0.203315,0.095260,0.067821,0.310838
1419,14.190000,0.083636,0.067783,0.208063,0.125721,0.066393,0.203311,0.095265,0.067832,0.310838
