sys_time,e_fr,e_fl,e_rr,e_rl,rtc,mils,sync 
2022-06-23 09:53:56.088963,-70,7070,6949,-659,2019-01-01 05.32.02.000000 AM,122381,1
2022-06-23 09:53:56.089460,-23,7109,6986,-620,2019-01-01 05.32.02.000000 AM,122391,1
2022-06-23 09:53:56.156961,19,7147,7023,-580,2019-01-01 05.32.02.000000 AM,122401,1
2022-06-23 09:53:56.157459,56,7182,7058,-543,2019-01-01 05.32.02.000000 AM,122411,1
2022-06-23 09:53:56.157962,95,7217,7092,-506,2019-01-01 05.32.02.000000 AM,122421,1
2022-06-23 09:53:56.158463,135,7252,7124,-469,2019-01-01 05.32.02.000000 AM,122431,1
2022-06-23 09:53:56.158961,174,7287,7162,-426,2019-01-01 05.32.02.000000 AM,122441,1
2022-06-23 09:53:56.159463,210,7319,7201,-383,2019-01-01 05.32.02.000000 AM,122451,1
2022-06-23 09:53:56.159463,246,7351,7234,-350,2019-01-01 05.32.02.000000 AM,122461,1
2022-06-23 09:53:56.226960,281,7382,7264,-317,2019-01-01 05.32.02.000000 AM,122471,1
2022-06-23 09:53:56.227463,315,7413,7295,-286,2019-01-01 05.32.02.000000 AM,122481,1
2022-06-23 09:53:56.227963,355,7447,7325,-255,2019-01-01 05.32.02.000000 AM,122491,1
2022-06-23 09:53:56.228460,389,7476,7353,-225,2019-01-01 05.32.02.000000 AM,122501,1
2022-06-23 09:53:56.228963,416,7501,7382,-196,2019-01-01 05.32.02.000000 AM,122511,1
2022-06-23 09:53:56.229462,444,7528,7412,-168,2019-01-01 05.32.02.000000 AM,122521,1
2022-06-23 09:53:56.229962,474,7555,7438,-140,2019-01-01 05.32.02.000000 AM,122531,1
2022-06-23 09:53:56.299961,502,7579,7462,-115,2019-01-01 05.32.02.000000 AM,122541,1
2022-06-23 09:53:56.300463,526,7602,7489,-91,2019-01-01 05.32.02.000000 AM,122551,1
2022-06-23 09:53:56.300463,551,7624,7513,-67,2019-01-01 05.32.02.000000 AM,122561,1
2022-06-23 09:53:56.300962,577,7646,7534,-47,2019-01-01 05.32.02.000000 AM,122571,1
2022-06-23 09:53:56.301462,601,7665,7553,-28,2019-01-01 05.32.02.000000 AM,122581,1
2022-06-23 09:53:56.301962,624,7684,7578,-5,2019-01-01 05.32.02.000000 AM,122591,1
2022-06-23 09:53:56.301962,647,7702,7603,19,2019-01-01 05.32.02.000000 AM,122601,1
2022-06-23 09:53:56.366961,669,7718,7626,40,2019-01-01 05.32.02.000000 AM,122611,1
2022-06-23 09:53:56.367462,689,7734,7643,62,2019-01-01 05.32.02.000000 AM,122621,1
2022-06-23 09:53:56.367961,709,7748,7660,81,2019-01-01 05.32.02.000000 AM,122631,1
2022-06-23 09:53:56.368462,727,7763,7674,97,2019-01-01 05.32.02.000000 AM,122641,1
2022-06-23 09:53:56.368961,744,7775,7688,113,2019-01-01 05.32.02.000000 AM,122651,1
2022-06-23 09:53:56.368961,763,7788,7700,129,2019-01-01 05.32.02.000000 AM,122661,1
2022-06-23 09:53:56.369460,782,7800,7709,143,2019-01-01 05.32.02.000000 AM,122671,1
2022-06-23 09:53:56.441981,792,7812,7719,155,2019-01-01 05.32.02.000000 AM,122681,1
2022-06-23 09:53:56.442461,801,7824,7728,165,2019-01-01 05.32.02.000000 AM,122691,1
2022-06-23 09:53:56.442960,813,7834,7736,176,2019-01-01 05.32.02.000000 AM,122701,1
2022-06-23 09:53:56.443462,823,7842,7743,185,2019-01-01 05.32.02.000000 AM,122711,1
2022-06-23 09:53:56.443962,830,7849,7751,193,2019-01-01 05.32.02.000000 AM,122721,1
2022-06-23 09:53:56.444462,836,7855,7758,201,2019-01-01 05.32.02.000000 AM,122731,1
2022-06-23 09:53:56.444958,843,7862,7763,207,2019-01-01 05.32.02.000000 AM,122741,1
2022-06-23 09:53:56.506963,849,7867,7768,212,2019-01-01 05.32.02.000000 AM,122751,1
2022-06-23 09:53:56.507462,852,7871,7773,216,2019-01-01 05.32.02.000000 AM,122762,1
2022-06-23 09:53:56.507962,856,7874,7777,219,2019-01-01 05.32.02.000000 AM,122772,1
2022-06-23 09:53:56.508461,860,7876,7779,221,2019-01-01 05.32.02.000000 AM,122782,1
2022-06-23 09:53:56.508461,861,7878,7781,223,2019-01-01 05.32.02.000000 AM,122792,1
2022-06-23 09:53:56.508961,862,7879,7782,225,2019-01-01 05.32.02.000000 AM,122802,1
2022-06-23 09:53:56.509461,863,7880,7782,226,2019-01-01 05.32.02.000000 AM,122812,1
2022-06-23 09:53:56.576963,863,7881,7782,226,2019-01-01 05.32.02.000000 AM,122822,1
2022-06-23 09:53:56.577464,863,7881,7782,226,2019-01-01 05.32.02.000000 AM,122832,1
2022-06-23 09:53:56.578462,862,7880,7781,226,2019-01-01 05.32.02.000000 AM,122842,1
2022-06-23 09:53:56.578962,860,7879,7779,225,2019-01-01 05.32.02.000000 AM,122852,1
2022-06-23 09:53:56.579459,858,7877,7777,224,2019-01-01 05.32.02.000000 AM,122862,1
2022-06-23 09:53:56.579979,856,7875,7774,222,2019-01-01 05.32.02.000000 AM,122872,1
2022-06-23 09:53:56.580464,854,7873,7771,220,2019-01-01 05.32.02.000000 AM,122882,1
2022-06-23 09:53:56.649963,851,7870,7768,217,2019-01-01 05.32.02.000000 AM,122892,1
2022-06-23 09:53:56.650460,847,7867,7765,214,2019-01-01 05.32.02.000000 AM,122902,1
2022-06-23 09:53:56.650980,844,7864,7761,211,2019-01-01 05.32.02.000000 AM,122912,1
2022-06-23 09:53:56.651463,840,7860,7756,208,2019-01-01 05.32.02.000000 AM,122922,1
2022-06-23 09:53:56.651961,837,7855,7752,204,2019-01-01 05.32.02.000000 AM,122932,1
2022-06-23 09:53:56.651961,833,7850,7747,200,2019-01-01 05.32.02.000000 AM,122942,1
2022-06-23 09:53:56.652459,830,7844,7742,196,2019-01-01 05.32.02.000000 AM,122952,1
2022-06-23 09:53:56.721961,827,7837,7737,192,2019-01-01 05.32.02.000000 AM,122962,1
2022-06-23 09:53:56.722460,825,7831,7731,188,2019-01-01 05.32.02.000000 AM,122972,1
2022-06-23 09:53:56.722960,823,7823,7725,184,2019-01-01 05.32.02.000000 AM,122982,1
2022-06-23 09:53:56.723460,821,7816,7718,180,2019-01-01 05.32.02.000000 AM,122992,1
2022-06-23 09:53:56.723959,819,7808,7710,177,2019-01-01 05.32.02.000000 AM,123002,1
2022-06-23 09:53:56.723959,816,7802,7700,174,2019-01-01 05.32.02.000000 AM,123012,1
2022-06-23 09:53:56.724461,813,7794,7689,172,2019-01-01 05.32.02.000000 AM,123022,1
2022-06-23 09:53:56.786975,808,7786,7675,170,2019-01-01 05.32.02.000000 AM,123032,1
2022-06-23 09:53:56.787462,804,7778,7661,170,2019-01-01 05.32.02.000000 AM,123042,1
2022-06-23 09:53:56.787965,801,7770,7645,173,2019-01-01 05.32.02.000000 AM,123052,1
2022-06-23 09:53:56.788464,798,7761,7629,178,2019-01-01 05.32.02.000000 AM,123062,1
2022-06-23 09:53:56.788464,795,7751,7610,183,2019-01-01 05.32.02.000000 AM,123072,1
2022-06-23 09:53:56.788962,792,7742,7590,189,2019-01-01 05.32.02.000000 AM,123082,1
2022-06-23 09:53:56.789463,791,7732,7568,197,2019-01-01 05.32.02.000000 AM,123092,1
2022-06-23 09:53:56.856963,789,7722,7546,206,2019-01-01 05.32.02.000000 AM,123102,1
2022-06-23 09:53:56.857462,789,7712,7523,218,2019-01-01 05.32.02.000000 AM,123112,1
2022-06-23 09:53:56.857959,790,7702,7498,232,2019-01-01 05.32.02.000000 AM,123122,1
2022-06-23 09:53:56.858459,792,7691,7471,244,2019-01-01 05.32.02.000000 AM,123132,1
2022-06-23 09:53:56.858958,796,7680,7446,258,2019-01-01 05.32.02.000000 AM,123142,1
2022-06-23 09:53:56.858958,802,7668,7424,276,2019-01-01 05.32.02.000000 AM,123152,1
2022-06-23 09:53:56.859459,808,7654,7400,295,2019-01-01 05.32.02.000000 AM,123162,1
2022-06-23 09:53:56.926961,816,7639,7376,313,2019-01-01 05.32.02.000000 AM,123172,1
2022-06-23 09:53:56.927461,825,7622,7351,332,2019-01-01 05.32.02.000000 AM,123182,1
2022-06-23 09:53:56.927964,836,7606,7327,352,2019-01-01 05.32.02.000000 AM,123192,1
2022-06-23 09:53:56.928463,847,7587,7302,372,2019-01-01 05.32.02.000000 AM,123202,1
2022-06-23 09:53:56.928959,859,7568,7276,392,2019-01-01 05.32.02.000000 AM,123212,1
2022-06-23 09:53:56.929964,871,7549,7249,413,2019-01-01 05.32.02.000000 AM,123222,1
2022-06-23 09:53:56.929964,885,7528,7220,434,2019-01-01 05.32.02.000000 AM,123232,1
2022-06-23 09:53:56.997462,902,7505,7192,457,2019-01-01 05.32.02.000000 AM,123242,1
2022-06-23 09:53:56.997978,920,7482,7165,482,2019-01-01 05.32.02.000000 AM,123252,1
2022-06-23 09:53:56.999461,939,7457,7137,508,2019-01-01 05.32.02.000000 AM,123262,1
2022-06-23 09:53:56.999962,960,7429,7107,534,2019-01-01 05.32.02.000000 AM,123272,1
2022-06-23 09:53:57.000463,985,7399,7080,560,2019-01-01 05.32.02.000000 AM,123282,1
2022-06-23 09:53:57.000964,1012,7371,7049,587,2019-01-01 05.32.02.000000 AM,123292,1
2022-06-23 09:53:57.001460,1042,7343,7016,612,2019-01-01 05.32.02.000000 AM,123302,1
2022-06-23 09:53:57.082460,1073,7313,6983,639,2019-01-01 05.32.03.000000 AM,123312,1
2022-06-23 09:53:57.082967,1104,7281,6952,666,2019-01-01 05.32.03.000000 AM,123322,1
2022-06-23 09:53:57.083463,1136,7249,6925,697,2019-01-01 05.32.03.000000 AM,123332,1
2022-06-23 09:53:57.083962,1168,7217,6898,730,2019-01-01 05.32.03.000000 AM,123342,1
2022-06-23 09:53:57.084459,1203,7183,6870,761,2019-01-01 05.32.03.000000 AM,123352,1
2022-06-23 09:53:57.084459,1240,7150,6842,790,2019-01-01 05.32.03.000000 AM,123362,1
2022-06-23 09:53:57.084960,1277,7117,6810,822,2019-01-01 05.32.03.000000 AM,123372,1
2022-06-23 09:53:57.138330,1314,7082,6774,857,2019-01-01 05.32.03.000000 AM,123382,1
2022-06-23 09:53:57.138831,1348,7044,6737,891,2019-01-01 05.32.03.000000 AM,123392,1
2022-06-23 09:53:57.139331,1385,7008,6703,928,2019-01-01 05.32.03.000000 AM,123402,1
2022-06-23 09:53:57.139331,1422,6969,6670,965,2019-01-01 05.32.03.000000 AM,123412,1
2022-06-23 09:53:57.139831,1459,6931,6636,1001,2019-01-01 05.32.03.000000 AM,123422,1
2022-06-23 09:53:57.140331,1493,6894,6596,1038,2019-01-01 05.32.03.000000 AM,123432,1
2022-06-23 09:53:57.140830,1524,6854,6553,1073,2019-01-01 05.32.03.000000 AM,123442,1
2022-06-23 09:53:57.208428,1559,6815,6511,1115,2019-01-01 05.32.03.000000 AM,123452,1
2022-06-23 09:53:57.208428,1596,6777,6468,1161,2019-01-01 05.32.03.000000 AM,123462,1
2022-06-23 09:53:57.208928,1630,6740,6426,1205,2019-01-01 05.32.03.000000 AM,123472,1
2022-06-23 09:53:57.209428,1667,6705,6383,1249,2019-01-01 05.32.03.000000 AM,123482,1
2022-06-23 09:53:57.209928,1704,6673,6335,1290,2019-01-01 05.32.03.000000 AM,123492,1
2022-06-23 09:53:57.209928,1744,6643,6287,1333,2019-01-01 05.32.03.000000 AM,123502,1
2022-06-23 09:53:57.210428,1785,6609,6241,1380,2019-01-01 05.32.03.000000 AM,123512,1
2022-06-23 09:53:57.259428,1823,6572,6196,1428,2019-01-01 05.32.03.000000 AM,123522,1
2022-06-23 09:53:57.259928,1856,6535,6146,1477,2019-01-01 05.32.03.000000 AM,123532,1
2022-06-23 09:53:57.260428,1888,6496,6094,1524,2019-01-01 05.32.03.000000 AM,123542,1
2022-06-23 09:53:57.260928,1920,6461,6044,1570,2019-01-01 05.32.03.000000 AM,123552,1
2022-06-23 09:53:57.260928,1956,6421,5990,1618,2019-01-01 05.32.03.000000 AM,123562,1
2022-06-23 09:53:57.261930,1992,6381,5940,1670,2019-01-01 05.32.03.000000 AM,123572,1
2022-06-23 09:53:57.262430,2029,6343,5892,1725,2019-01-01 05.32.03.000000 AM,123582,1
2022-06-23 09:53:57.323428,2067,6307,5843,1777,2019-01-01 05.32.03.000000 AM,123592,1
2022-06-23 09:53:57.323930,2105,6273,5792,1827,2019-01-01 05.32.03.000000 AM,123602,1
2022-06-23 09:53:57.324429,2150,6241,5743,1876,2019-01-01 05.32.03.000000 AM,123612,1
2022-06-23 09:53:57.324929,2197,6211,5689,1929,2019-01-01 05.32.03.000000 AM,123622,1
2022-06-23 09:53:57.325429,2244,6174,5634,1979,2019-01-01 05.32.03.000000 AM,123632,1
2022-06-23 09:53:57.325929,2291,6135,5587,2032,2019-01-01 05.32.03.000000 AM,123642,1
2022-06-23 09:53:57.393428,2337,6095,5542,2087,2019-01-01 05.32.03.000000 AM,123652,1
2022-06-23 09:53:57.393928,2381,6051,5498,2142,2019-01-01 05.32.03.000000 AM,123662,1
2022-06-23 09:53:57.394428,2430,6008,5453,2197,2019-01-01 05.32.03.000000 AM,123672,1
2022-06-23 09:53:57.394929,2478,5965,5409,2255,2019-01-01 05.32.03.000000 AM,123682,1
2022-06-23 09:53:57.394929,2526,5921,5366,2313,2019-01-01 05.32.03.000000 AM,123692,1
2022-06-23 09:53:57.395440,2575,5877,5323,2369,2019-01-01 05.32.03.000000 AM,123702,1
2022-06-23 09:53:57.396428,2629,5837,5278,2426,2019-01-01 05.32.03.000000 AM,123712,1
2022-06-23 09:53:57.462428,2682,5797,5227,2479,2019-01-01 05.32.03.000000 AM,123722,1
2022-06-23 09:53:57.462428,2735,5760,5178,2528,2019-01-01 05.32.03.000000 AM,123732,1
2022-06-23 09:53:57.463429,2790,5725,5135,2581,2019-01-01 05.32.03.000000 AM,123742,1
2022-06-23 09:53:57.464428,2844,5682,5095,2633,2019-01-01 05.32.03.000000 AM,123752,1
2022-06-23 09:53:57.464954,2901,5637,5057,2686,2019-01-01 05.32.03.000000 AM,123762,1
2022-06-23 09:53:57.465455,2960,5593,5025,2743,2019-01-01 05.32.03.000000 AM,123772,1
2022-06-23 09:53:57.465954,3018,5545,4991,2793,2019-01-01 05.32.03.000000 AM,123782,1
2022-06-23 09:53:57.533427,3079,5499,4950,2844,2019-01-01 05.32.03.000000 AM,123792,1
2022-06-23 09:53:57.533927,3134,5457,4907,2891,2019-01-01 05.32.03.000000 AM,123802,1
2022-06-23 09:53:57.534430,3188,5416,4868,2939,2019-01-01 05.32.03.000000 AM,123812,1
2022-06-23 09:53:57.534927,3240,5378,4826,2994,2019-01-01 05.32.03.000000 AM,123822,1
2022-06-23 09:53:57.534927,3290,5342,4782,3048,2019-01-01 05.32.03.000000 AM,123832,1
2022-06-23 09:53:57.535430,3341,5302,4745,3098,2019-01-01 05.32.03.000000 AM,123842,1
2022-06-23 09:53:57.535929,3392,5260,4714,3152,2019-01-01 05.32.03.000000 AM,123852,1
2022-06-23 09:53:57.606928,3448,5214,4680,3200,2019-01-01 05.32.03.000000 AM,123862,1
2022-06-23 09:53:57.607428,3505,5172,4647,3250,2019-01-01 05.32.03.000000 AM,123872,1
2022-06-23 09:53:57.607929,3565,5132,4611,3298,2019-01-01 05.32.03.000000 AM,123882,1
2022-06-23 09:53:57.608428,3616,5089,4570,3343,2019-01-01 05.32.03.000000 AM,123892,1
2022-06-23 09:53:57.608930,3663,5045,4528,3384,2019-01-01 05.32.03.000000 AM,123902,1
2022-06-23 09:53:57.609429,3708,5001,4486,3424,2019-01-01 05.32.03.000000 AM,123912,1
2022-06-23 09:53:57.609930,3752,4960,4445,3471,2019-01-01 05.32.03.000000 AM,123922,1
2022-06-23 09:53:57.671927,3796,4921,4403,3520,2019-01-01 05.32.03.000000 AM,123932,1
2022-06-23 09:53:57.672427,3839,4883,4361,3568,2019-01-01 05.32.03.000000 AM,123942,1
2022-06-23 09:53:57.672927,3885,4840,4323,3609,2019-01-01 05.32.03.000000 AM,123952,1
2022-06-23 09:53:57.673427,3935,4796,4284,3646,2019-01-01 05.32.03.000000 AM,123962,1
2022-06-23 09:53:57.673927,3983,4756,4245,3682,2019-01-01 05.32.03.000000 AM,123972,1
2022-06-23 09:53:57.674428,4030,4714,4207,3718,2019-01-01 05.32.03.000000 AM,123982,1
2022-06-23 09:53:57.674428,4069,4674,4168,3752,2019-01-01 05.32.03.000000 AM,123992,1
2022-06-23 09:53:57.741928,4104,4629,4132,3784,2019-01-01 05.32.03.000000 AM,124002,1
2022-06-23 09:53:57.742429,4137,4585,4092,3816,2019-01-01 05.32.03.000000 AM,124012,1
2022-06-23 09:53:57.743431,4169,4541,4050,3851,2019-01-01 05.32.03.000000 AM,124022,1
2022-06-23 09:53:57.743431,4199,4498,4007,3885,2019-01-01 05.32.03.000000 AM,124032,1
2022-06-23 09:53:57.743930,4227,4460,3966,3918,2019-01-01 05.32.03.000000 AM,124042,1
2022-06-23 09:53:57.744428,4256,4423,3920,3955,2019-01-01 05.32.03.000000 AM,124052,1
2022-06-23 09:53:57.744927,4284,4381,3874,3985,2019-01-01 05.32.03.000000 AM,124062,1
2022-06-23 09:53:57.813427,4316,4339,3836,4016,2019-01-01 05.32.03.000000 AM,124072,1
2022-06-23 09:53:57.813927,4346,4297,3797,4044,2019-01-01 05.32.03.000000 AM,124082,1
2022-06-23 09:53:57.814430,4380,4253,3758,4068,2019-01-01 05.32.03.000000 AM,124092,1
2022-06-23 09:53:57.814927,4412,4211,3719,4091,2019-01-01 05.32.03.000000 AM,124102,1
2022-06-23 09:53:57.815428,4430,4166,3679,4112,2019-01-01 05.32.03.000000 AM,124112,1
2022-06-23 09:53:57.815951,4446,4121,3636,4132,2019-01-01 05.32.03.000000 AM,124122,1
2022-06-23 09:53:57.816931,4463,4078,3590,4152,2019-01-01 05.32.03.000000 AM,124132,1
2022-06-23 09:53:57.883427,4479,4038,3546,4170,2019-01-01 05.32.03.000000 AM,124142,1
2022-06-23 09:53:57.883927,4491,4001,3500,4188,2019-01-01 05.32.03.000000 AM,124152,1
2022-06-23 09:53:57.884429,4504,3964,3451,4203,2019-01-01 05.32.03.000000 AM,124162,1
2022-06-23 09:53:57.884927,4518,3925,3403,4217,2019-01-01 05.32.03.000000 AM,124172,1
2022-06-23 09:53:57.884927,4531,3880,3357,4229,2019-01-01 05.32.03.000000 AM,124182,1
2022-06-23 09:53:57.885428,4544,3833,3313,4240,2019-01-01 05.32.03.000000 AM,124192,1
2022-06-23 09:53:57.885929,4555,3787,3270,4255,2019-01-01 05.32.03.000000 AM,124203,1
2022-06-23 09:53:57.953427,4563,3738,3224,4267,2019-01-01 05.32.03.000000 AM,124213,1
2022-06-23 09:53:57.953927,4569,3690,3174,4276,2019-01-01 05.32.03.000000 AM,124223,1
2022-06-23 09:53:57.954428,4573,3643,3124,4284,2019-01-01 05.32.03.000000 AM,124233,1
2022-06-23 09:53:57.954927,4576,3599,3076,4293,2019-01-01 05.32.03.000000 AM,124243,1
2022-06-23 09:53:57.954927,4577,3557,3023,4306,2019-01-01 05.32.03.000000 AM,124253,1
2022-06-23 09:53:57.955427,4579,3516,2971,4312,2019-01-01 05.32.03.000000 AM,124263,1
2022-06-23 09:53:57.955927,4581,3471,2918,4313,2019-01-01 05.32.03.000000 AM,124273,1
2022-06-23 09:53:58.034428,4583,3423,2867,4314,2019-01-01 05.32.03.000000 AM,124283,1
2022-06-23 09:53:58.034928,4584,3373,2819,4316,2019-01-01 05.32.03.000000 AM,124293,1
2022-06-23 09:53:58.035430,4583,3321,2771,4318,2019-01-01 05.32.03.000000 AM,124303,1
2022-06-23 09:53:58.035928,4578,3268,2722,4317,2019-01-01 05.32.04.000000 AM,124313,1
2022-06-23 09:53:58.036428,4574,3217,2670,4315,2019-01-01 05.32.04.000000 AM,124323,1
2022-06-23 09:53:58.036930,4569,3169,2618,4314,2019-01-01 05.32.04.000000 AM,124333,1
2022-06-23 09:53:58.037430,4564,3123,2562,4316,2019-01-01 05.32.04.000000 AM,124343,1
2022-06-23 09:53:58.093429,4558,3080,2507,4313,2019-01-01 05.32.04.000000 AM,124353,1
2022-06-23 09:53:58.093931,4553,3037,2454,4308,2019-01-01 05.32.04.000000 AM,124363,1
2022-06-23 09:53:58.094430,4546,2986,2405,4302,2019-01-01 05.32.04.000000 AM,124373,1
2022-06-23 09:53:58.094929,4542,2933,2358,4294,2019-01-01 05.32.04.000000 AM,124383,1
2022-06-23 09:53:58.095429,4536,2880,2310,4287,2019-01-01 05.32.04.000000 AM,124393,1
2022-06-23 09:53:58.096429,4528,2826,2264,4280,2019-01-01 05.32.04.000000 AM,124403,1
2022-06-23 09:53:58.096929,4521,2775,2213,4270,2019-01-01 05.32.04.000000 AM,124413,1
2022-06-23 09:53:58.163428,4513,2726,2162,4261,2019-01-01 05.32.04.000000 AM,124423,1
2022-06-23 09:53:58.163428,4504,2676,2108,4253,2019-01-01 05.32.04.000000 AM,124433,1
2022-06-23 09:53:58.163930,4497,2629,2054,4238,2019-01-01 05.32.04.000000 AM,124443,1
2022-06-23 09:53:58.164428,4491,2582,2010,4224,2019-01-01 05.32.04.000000 AM,124453,1
2022-06-23 09:53:58.164929,4482,2532,1965,4209,2019-01-01 05.32.04.000000 AM,124463,1
2022-06-23 09:53:58.165429,4472,2482,1922,4195,2019-01-01 05.32.04.000000 AM,124473,1
2022-06-23 09:53:58.166429,4459,2428,1878,4181,2019-01-01 05.32.04.000000 AM,124483,1
2022-06-23 09:53:58.233429,4443,2375,1833,4165,2019-01-01 05.32.04.000000 AM,124493,1
2022-06-23 09:53:58.233929,4428,2323,1787,4149,2019-01-01 05.32.04.000000 AM,124503,1
2022-06-23 09:53:58.234429,4412,2275,1741,4134,2019-01-01 05.32.04.000000 AM,124513,1
2022-06-23 09:53:58.234429,4398,2228,1691,4121,2019-01-01 05.32.04.000000 AM,124523,1
2022-06-23 09:53:58.234928,4384,2183,1641,4105,2019-01-01 05.32.04.000000 AM,124533,1
2022-06-23 09:53:58.235428,4371,2140,1594,4090,2019-01-01 05.32.04.000000 AM,124543,1
2022-06-23 09:53:58.235428,4358,2098,1551,4070,2019-01-01 05.32.04.000000 AM,124553,1
2022-06-23 09:53:58.304428,4342,2051,1508,4048,2019-01-01 05.32.04.000000 AM,124563,1
2022-06-23 09:53:58.304929,4323,2000,1465,4028,2019-01-01 05.32.04.000000 AM,124573,1
2022-06-23 09:53:58.305428,4300,1949,1425,4009,2019-01-01 05.32.04.000000 AM,124583,1
2022-06-23 09:53:58.305931,4278,1907,1386,3990,2019-01-01 05.32.04.000000 AM,124593,1
2022-06-23 09:53:58.306429,4255,1866,1346,3972,2019-01-01 05.32.04.000000 AM,124603,1
2022-06-23 09:53:58.306928,4234,1827,1304,3957,2019-01-01 05.32.04.000000 AM,124613,1
2022-06-23 09:53:58.306928,4213,1789,1260,3938,2019-01-01 05.32.04.000000 AM,124623,1
2022-06-23 09:53:58.380928,4196,1752,1223,3916,2019-01-01 05.32.04.000000 AM,124633,1
2022-06-23 09:53:58.381429,4177,1719,1187,3893,2019-01-01 05.32.04.000000 AM,124643,1
2022-06-23 09:53:58.381930,4159,1684,1151,3866,2019-01-01 05.32.04.000000 AM,124653,1
2022-06-23 09:53:58.382432,4138,1644,1113,3837,2019-01-01 05.32.04.000000 AM,124663,1
2022-06-23 09:53:58.382932,4118,1604,1076,3810,2019-01-01 05.32.04.000000 AM,124673,1
2022-06-23 09:53:58.383429,4098,1565,1041,3789,2019-01-01 05.32.04.000000 AM,124683,1
2022-06-23 09:53:58.383929,4075,1529,1006,3767,2019-01-01 05.32.04.000000 AM,124693,1
2022-06-23 09:53:58.443429,4050,1497,971,3744,2019-01-01 05.32.04.000000 AM,124703,1
2022-06-23 09:53:58.443929,4026,1467,938,3723,2019-01-01 05.32.04.000000 AM,124713,1
2022-06-23 09:53:58.444429,4000,1437,904,3703,2019-01-01 05.32.04.000000 AM,124723,1
2022-06-23 09:53:58.444929,3972,1409,870,3682,2019-01-01 05.32.04.000000 AM,124733,1
2022-06-23 09:53:58.445429,3942,1383,833,3667,2019-01-01 05.32.04.000000 AM,124743,1
2022-06-23 09:53:58.445930,3913,1357,796,3650,2019-01-01 05.32.04.000000 AM,124753,1
2022-06-23 09:53:58.446931,3884,1333,760,3633,2019-01-01 05.32.04.000000 AM,124763,1
2022-06-23 09:53:58.513427,3854,1310,729,3617,2019-01-01 05.32.04.000000 AM,124773,1
2022-06-23 09:53:58.513929,3826,1289,697,3600,2019-01-01 05.32.04.000000 AM,124783,1
2022-06-23 09:53:58.514429,3797,1264,664,3582,2019-01-01 05.32.04.000000 AM,124793,1
2022-06-23 09:53:58.514928,3767,1237,633,3559,2019-01-01 05.32.04.000000 AM,124803,1
2022-06-23 09:53:58.515437,3739,1211,601,3537,2019-01-01 05.32.04.000000 AM,124813,1
2022-06-23 09:53:58.515437,3712,1186,571,3514,2019-01-01 05.32.04.000000 AM,124823,1
2022-06-23 09:53:58.515929,3687,1162,541,3490,2019-01-01 05.32.04.000000 AM,124833,1
2022-06-23 09:53:58.597428,3662,1138,515,3467,2019-01-01 05.32.04.000000 AM,124843,1
2022-06-23 09:53:58.597927,3634,1115,486,3442,2019-01-01 05.32.04.000000 AM,124853,1
2022-06-23 09:53:58.598427,3608,1094,460,3425,2019-01-01 05.32.04.000000 AM,124863,1
2022-06-23 09:53:58.598927,3585,1076,435,3411,2019-01-01 05.32.04.000000 AM,124873,1
2022-06-23 09:53:58.599429,3562,1058,409,3397,2019-01-01 05.32.04.000000 AM,124883,1
2022-06-23 09:53:58.599429,3540,1040,379,3381,2019-01-01 05.32.04.000000 AM,124893,1
2022-06-23 09:53:58.599927,3520,1022,353,3364,2019-01-01 05.32.04.000000 AM,124903,1
2022-06-23 09:53:58.654428,3500,1005,332,3350,2019-01-01 05.32.04.000000 AM,124913,1
2022-06-23 09:53:58.655429,3480,987,313,3340,2019-01-01 05.32.04.000000 AM,124923,1
2022-06-23 09:53:58.655931,3461,971,293,3325,2019-01-01 05.32.04.000000 AM,124933,1
2022-06-23 09:53:58.656429,3443,955,273,3309,2019-01-01 05.32.04.000000 AM,124943,1
2022-06-23 09:53:58.656928,3426,940,256,3296,2019-01-01 05.32.04.000000 AM,124953,1
2022-06-23 09:53:58.657433,3409,927,238,3283,2019-01-01 05.32.04.000000 AM,124963,1
2022-06-23 09:53:58.657433,3393,914,220,3269,2019-01-01 05.32.04.000000 AM,124973,1
2022-06-23 09:53:58.724428,3377,900,203,3255,2019-01-01 05.32.04.000000 AM,124983,1
2022-06-23 09:53:58.724928,3359,887,187,3243,2019-01-01 05.32.04.000000 AM,124993,1
2022-06-23 09:53:58.725428,3342,875,172,3231,2019-01-01 05.32.04.000000 AM,125003,1
2022-06-23 09:53:58.725927,3324,863,156,3219,2019-01-01 05.32.04.000000 AM,125013,1
2022-06-23 09:53:58.726431,3308,854,141,3208,2019-01-01 05.32.04.000000 AM,125023,1
2022-06-23 09:53:58.726928,3292,845,126,3197,2019-01-01 05.32.04.000000 AM,125033,1
2022-06-23 09:53:58.726928,3276,838,110,3187,2019-01-01 05.32.04.000000 AM,125043,1
2022-06-23 09:53:58.794427,3259,832,94,3177,2019-01-01 05.32.04.000000 AM,125053,1
2022-06-23 09:53:58.794928,3241,826,79,3170,2019-01-01 05.32.04.000000 AM,125063,1
2022-06-23 09:53:58.795929,3224,822,64,3165,2019-01-01 05.32.04.000000 AM,125073,1
2022-06-23 09:53:58.796943,3207,820,50,3160,2019-01-01 05.32.04.000000 AM,125083,1
2022-06-23 09:53:58.797932,3189,818,35,3157,2019-01-01 05.32.04.000000 AM,125093,1
